"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"NP_001257486.3",100859748,"SIGMAR1","NP_001257486.3",-0.156528545789027,-0.156631576010029,4.65212465904323,0.52882330383645,1
"XP_015157672.1",107057162,"LOC107057162","XP_015157672.1",-0.271561247370953,-0.274803940416743,1.19646458870795,0.52887650024135,1
"NP_001186458.1",423642,"CISD1","NP_001186458.1",-0.169988200084313,-0.170006576776207,7.89566487763426,0.528914358838988,1
"NP_990649.1",396258,"MYBL2","NP_990649.1",-0.160944639185033,-0.161078737507691,4.37564058246558,0.52893347534617,1
"NP_001006385.1",421013,"CNDP2","NP_001006385.1",-0.155208223805429,-0.155234189296537,6.63241027455068,0.528966593945919,1
"XP_015154092.1",107055139,"SLC39A1","XP_015154092.1",-0.245990575313278,-0.246494696006087,1.84948781951585,0.529116113648729,1
"XP_425540.4",427968,"NCAM2","XP_425540.4",0.155575934804092,0.155890192810492,6.01846560235562,0.529189488769081,1
"XP_015139257.1",421456,"ABCC10","XP_015139257.1",-0.162058308161632,-0.162117610727629,5.26549482029937,0.529291055345583,1
"XP_015133403.1",418730,"RANBP2","XP_015133403.1",0.156456794536641,0.156462097283892,7.87780635751843,0.529632540964868,1
"XP_003642206.3",100858336,"LOC100858336","XP_003642206.3",0.157905550246174,0.157911706744659,6.48732355760936,0.529692690458017,1
"NP_001029985.1",723973,"CAMK4","NP_001029985.1",0.168652583594318,0.168727110892775,5.46959382882665,0.529725657020724,1
"XP_421241.2",423325,"RP11-561B11.2","XP_421241.2",0.167566520873286,0.167609601112773,4.67556723145126,0.529837405731776,1
"NP_001264098.1",416590,"TSR3","NP_001264098.1",0.155356408516961,0.155417814627633,4.18830510151745,0.52991311610564,1
"XP_015156278.1",374090,"SEMA3C","XP_015156278.1",0.166819506498354,0.166887761365438,5.21641740247362,0.5299321419796,1
"XP_004943880.1",427504,"BNC1","XP_004943880.1",0.230427356812151,0.2305271878449,3.01686363004487,0.529950158455816,1
"XP_015136720.1",420436,"GALNT11","XP_015136720.1",-0.155749300303737,-0.155828435670957,5.64055255701068,0.530012154876086,1
"NP_001107181.1",417310,"MYH1C","NP_001107181.1",0.228049941899077,0.228264441335774,2.91812747084004,0.530068251871548,1
"NP_001006263.1",418634,"TRAPPC2","NP_001006263.1",0.183847240765128,0.183895726463733,6.33847911743212,0.530076130732337,1
"NP_001035107.1",419882,"OLFML3","NP_001035107.1",-0.292284145277927,-0.295269011482758,2.35133604726026,0.530091568533535,1
"XP_015146985.1",424932,"PDE6D","XP_015146985.1",0.18559282463031,0.185602197268512,6.69543293863594,0.530093859152314,1
"XP_004934540.1",417024,"FBXW8","XP_004934540.1",-0.242134410392393,-0.243375517235786,2.61785423621097,0.530128144988158,1
"XP_421724.1",423856,"KAZALD1","XP_421724.1",-0.169987666841376,-0.170635697270797,4.91434167525648,0.530280865123368,1
"XP_003643514.2",100859000,"USP39","XP_003643514.2",0.157589629312486,0.157618796044385,4.86445756099391,0.530310740557849,1
"NP_001269361.1",430652,"CXCR1","NP_001269361.1",0.391650946481525,0.401003867826947,-1.30179012303722,0.530634019172189,1
"XP_015147334.1",101749756,"LOC101749756","XP_015147334.1",-0.296246213720139,-0.298540362278944,2.69481209331832,0.530640355527982,1
"XP_015144903.1",424071,"AOX1","XP_015144903.1",0.27304708738887,0.276495170227743,1.21883192730988,0.530758448542897,1
"XP_004947854.1",419642,"NFYC","XP_004947854.1",-0.159127575121653,-0.159170377600711,5.31840077396854,0.530841430908635,1
"XP_420179.4",422183,"NUP62","XP_420179.4",0.152097758850889,0.152120486027949,6.07734902703178,0.530920014768485,1
"XP_015132108.1",428738,"RBPMS","XP_015132108.1",-0.168126069419912,-0.168682930365803,4.60692502679881,0.53106627651453,1
"NP_001258859.1",424390,"ITPA","NP_001258859.1",0.159067463919529,0.159106928176424,4.5224113178142,0.531104058025782,1
"NP_989869.2",395215,"SDK2","NP_989869.2",-0.262049102600643,-0.266648801645379,2.22102760287213,0.531137401796395,1
"NP_001264392.1",420333,"NSMCE2","NP_001264392.1",-0.15217736828056,-0.152197498347725,5.00188740698958,0.531209890806973,1
"XP_015144290.1",769927,"LOXL4","XP_015144290.1",0.292343196523844,0.298156475562889,-0.376692629107528,0.531329830543946,1
"XP_424480.2",426872,"TMPRSS12","XP_424480.2",-0.536665572111849,-0.537308568411301,1.47206559980667,0.531360600112988,1
"XP_427051.5",429495,"FBXO3","XP_427051.5",-0.158033425067593,-0.158109932403011,6.06145670700715,0.531502783186389,1
"XP_015129651.1",107050395,"RNF115","XP_015129651.1",-0.178696241606043,-0.179978452664608,1.75701523306238,0.531587262633768,1
"XP_015154220.1",101748977,"KLHL12","XP_015154220.1",0.170617289667573,0.170674305895661,5.77653913414307,0.53164724120546,1
"NP_001026781.2",431605,"PSIP1","NP_001026781.2",0.160441119743513,0.160448066564364,7.30194167490432,0.531743748071573,1
"NP_001292388.1",423826,"ENTPD1","NP_001292388.1",0.196287579677038,0.196511596620624,4.04170390356824,0.531745000743628,1
"XP_015154258.1",100858985,"GPR61","XP_015154258.1",0.328749714675933,0.341220737839326,1.03598786689088,0.531807747213596,1
"XP_015144900.1",424067,"SPATS2L","XP_015144900.1",0.15210362477515,0.152110707217896,6.42555433034533,0.531869770012497,1
"XP_004936009.1",422693,"AP1AR","XP_004936009.1",0.342749100576918,0.343028604195353,4.6737487673315,0.531896910074335,1
"NP_001035732.1",417954,"HIST1H101","NP_001035732.1",0.190741781114874,0.191178766297641,4.95070459954047,0.531974060976369,1
"XP_015147251.1",100859315,"SPTSSBL","XP_015147251.1",-0.429324536461302,-0.439321767285856,-1.37363306391134,0.532115283792373,1
"XP_015134454.1",415314,"ZP3L2","XP_015134454.1",-0.766413260820194,-1.03213021788048,3.93210650483557,0.532133043053193,1
"XP_414651.1",416336,"UQCRQ","XP_414651.1",-0.166542301583871,-0.166646622586302,5.54334169990373,0.532145623766888,1
"XP_417937.3",419800,"FDXACB1","XP_417937.3",-0.280395196725174,-0.286321922768887,2.48617751639835,0.532157014523699,1
"NP_990634.1",396240,"CAPN11","NP_990634.1",-0.360341087400987,-0.361133222785727,3.55688187855745,0.532299161779441,1
"XP_015138877.1",107052848,"INSM1","XP_015138877.1",-0.254538262408985,-0.254608827058886,8.63984131602242,0.532364620930145,1
"XP_015142973.1",423500,"CDCA4","XP_015142973.1",0.15833030249961,0.158374789176903,4.9036139182297,0.532408504412623,1
"XP_003640993.3",428572,"KIF6","XP_003640993.3",0.229440022615599,0.229543092956502,3.74958894709053,0.5325030522391,1
"XP_004943643.1",425044,"COMMD2","XP_004943643.1",-0.19676522534827,-0.196979930200484,4.27576382189837,0.53256076362962,1
"XP_004946066.1",417104,"CRB2","XP_004946066.1",-0.155552386452741,-0.15559525449312,5.11362332655471,0.532661414473053,1
"XP_015142497.1",423180,"KBTBD4","XP_015142497.1",0.17247724682041,0.172535396504243,5.0885124880249,0.532726984662515,1
"NP_001264717.1",430724,"SYNJ2BP","NP_001264717.1",-0.15564526357543,-0.155928421912015,3.82375839559873,0.532762501377645,1
"XP_001233122.1",770634,"FSBP","XP_001233122.1",0.161094253759157,0.161226250718671,3.17917911683943,0.532790982350425,1
"NP_001026127.1",420343,"FBXO32","NP_001026127.1",0.195112919418805,0.195627447545328,5.27891287407015,0.532884781484004,1
"XP_015133214.1",418656,"PRKX","XP_015133214.1",0.17371219480139,0.173884063606583,3.17679332401321,0.532908280034796,1
"NP_001183966.1",419245,"PPDPF","NP_001183966.1",-0.162540284584054,-0.16264047523404,6.14195537983246,0.533088340365991,1
"XP_015139915.1",428594,"MAS1","XP_015139915.1",0.407287808834918,0.418833514751597,-1.47601525935696,0.533439858629187,1
"XP_015145857.1",101749232,"ZNF281","XP_015145857.1",-0.150656907195694,-0.150786062525813,3.52468188513261,0.533450012950118,1
"XP_015149640.1",416456,"GPR146","XP_015149640.1",0.198452623631847,0.199227866492247,3.14623438459427,0.53354861634419,1
"NP_001001757.1",414841,"CYP2C8","NP_001001757.1",-0.325625181488521,-0.326286060402828,4.59440176040108,0.533649020659915,1
"XP_004941545.1",423124,"BEST1","XP_004941545.1",0.478986775460823,0.508587984303538,-0.427585861542635,0.533726066625229,1
"XP_015134764.1",374169,"CACNA1B","XP_015134764.1",0.286929387357701,0.287884716137178,3.82184452827176,0.533827376050908,1
"NP_989608.1",374140,"LOC107049215","NP_989608.1",-0.17094891070941,-0.17100860494801,5.0766393513035,0.533878643182991,1
"XP_015138402.1",100858458,"MYRFL","XP_015138402.1",0.745592929515077,0.800395751320299,-1.72889351896803,0.534017823691418,1
"XP_416941.5",418742,"GRTP1","XP_416941.5",0.208947608555301,0.209231888906503,3.62138685491776,0.534060051003869,1
"XP_015144471.1",374022,"DPYSL4","XP_015144471.1",0.336736586282138,0.343431556476643,0.758703822948754,0.534096326417427,1
"XP_015128101.1",107049263,"LOC107049263","XP_015128101.1",0.71509859041629,0.718046020315155,2.93717785091755,0.534100220933247,1
"XP_015130105.1",107050945,"LOC107050945","XP_015130105.1",-0.233299886490649,-0.234466493346707,5.7370786323041,0.534379908066623,1
"XP_015155592.1",429912,"ANO8","XP_015155592.1",-0.170604359512381,-0.171437580876057,4.61497047462339,0.534399608067179,1
"XP_015140092.1",421792,"LOC421792","XP_015140092.1",0.150814864159635,0.150891267480089,4.30642662196267,0.534441703743074,1
"XP_015154263.1",101748755,"LOC101748755","XP_015154263.1",0.306911380752834,0.315191535244424,3.06935633387724,0.534444822644547,1
"XP_015150804.1",417369,"UNC13D","XP_015150804.1",-0.821991762749166,-1.09093083748064,-1.60196475902446,0.534534151986693,1
"XP_004944624.1",415992,"DCP1A","XP_004944624.1",0.15111650050916,0.151157206003891,5.22622659280463,0.534565102680637,1
"XP_015146183.1",429087,"FAM69A","XP_015146183.1",-0.151543504240853,-0.15164467484111,4.30706496956687,0.534854291053924,1
"XP_004948724.1",101750992,"LOC101750992","XP_004948724.1",-0.801447493071367,-1.06898984111273,-1.72056260525236,0.534858079372935,1
"XP_015138638.1",107052797,"PHLDA1","XP_015138638.1",0.242463499347497,0.242766504001952,6.64856657715656,0.534933489174864,1
"XP_015154931.1",771865,"HOXB9","XP_015154931.1",-0.531411007580491,-0.552343953120097,-0.00939627124627176,0.535049779146342,1
"XP_015152452.1",395461,"ESPN","XP_015152452.1",-0.339711703190054,-0.340741024405388,3.85958251832324,0.535163687856466,1
"XP_015150084.1",426427,"KIAA0556","XP_015150084.1",0.151170806733806,0.151184621293421,6.60484136895596,0.535172024858085,1
"NP_989432.1",373889,"HK1","NP_989432.1",-0.264611402291204,-0.264830007049945,2.86745818988704,0.535322895321893,1
"NP_001006542.1",424675,"HOOK1","NP_001006542.1",0.14840802475965,0.148473197938321,5.70736274826806,0.535363445132609,1
"XP_415279.4",416987,"CCDC60","XP_415279.4",0.23936941909082,0.239452136378847,3.62386457631764,0.535413870643985,1
"XP_015150313.1",418336,"SLC22A15","XP_015150313.1",-0.165804103707029,-0.166192668070139,3.19826940395505,0.535426507489116,1
"XP_004942091.1",769141,"MICU1","XP_004942091.1",-0.150283302893253,-0.150342985477136,6.65541094111464,0.535653370769406,1
"NP_989740.1",378930,"TNFSF8","NP_989740.1",0.44640866864681,0.44714035346781,0.779016619405953,0.535679843375753,1
"NP_001006489.1",423485,"XRCC3","NP_001006489.1",0.183697358121486,0.183809676036131,2.92198821645931,0.535951131721938,1
"XP_015146789.1",424579,"ERI3","XP_015146789.1",0.159153563229731,0.159315651134728,5.07977951785131,0.535992152480753,1
"XP_015155626.1",420122,"TIRAP","XP_015155626.1",0.380431233811438,0.401515539256813,4.6613902481947,0.536062811998708,1
"XP_418851.3",420753,"PPP1R17","XP_418851.3",0.285885371702889,0.289702756770919,2.99661173232226,0.536121472915955,1
"XP_015130312.1",107051173,"LOC107051173","XP_015130312.1",0.738175344050369,0.965983178156898,-0.484859966508455,0.536159554442087,1
"NP_990616.1",396222,"LMNB2","NP_990616.1",-0.158261651353858,-0.158301385604857,6.7698042651149,0.536215648503034,1
"XP_015154199.1",421172,"ZC3H11A","XP_015154199.1",0.149561332736848,0.149567792931941,7.42523657046303,0.536223239268407,1
"XP_015155503.1",418506,"ITSN1","XP_015155503.1",0.166602510977929,0.166624687229509,6.5480361343354,0.536282384327056,1
"XP_015133243.1",418676,"SLC9A7","XP_015133243.1",0.304209062838463,0.305503833514282,4.83006637809469,0.536407824703776,1
"XP_015142181.1",427925,"WNK1","XP_015142181.1",-0.543557756960189,-0.570526329113401,2.01577340165193,0.536581111765928,1
"NP_001264183.1",769143,"CPN1","NP_001264183.1",0.212960776263188,0.213098412767093,2.44653218451385,0.536795002062857,1
"XP_414195.3",415833,"CA5B","XP_414195.3",-0.15760005856836,-0.157643425852438,6.41074693677835,0.536817765958033,1
"XP_003640507.1",418395,"FAM172BP","XP_003640507.1",0.259723504626912,0.25994500550367,3.67327737609749,0.536831264105548,1
"XP_015140411.1",421900,"ARHGEF10","XP_015140411.1",0.151404178193519,0.151462170075304,6.64050533351238,0.536876632402655,1
"NP_001026561.1",426667,"PRPF3","NP_001026561.1",-0.183094425572773,-0.183134073066215,5.79622463842427,0.536936112672513,1
"NP_001264047.1",415664,"LOC415664","NP_001264047.1",-0.161693570030987,-0.162088708051638,3.79512352824664,0.536998481797842,1
"XP_417995.4",419868,"FAM212B","XP_417995.4",-0.290270743998364,-0.293479075277619,1.8793645953312,0.537005497292649,1
"XP_015137750.1",420931,"SEMA5A","XP_015137750.1",0.252301912981247,0.253320743011085,3.0395487155807,0.537058021816244,1
"XP_015137418.1",420567,"SGCE","XP_015137418.1",-0.211034458620893,-0.211513250673995,4.69853293742017,0.537125175938813,1
"XP_004946747.2",771958,"SPATA22","XP_004946747.2",0.18214349982957,0.182166880101047,4.82036275035023,0.537150474469147,1
"XP_003641034.2",425840,"ARID4B","XP_003641034.2",0.163523519279629,0.163530094302884,8.34005213223445,0.537159529310546,1
"NP_001264756.1",422682,"MYOZ2","NP_001264756.1",0.538465994258896,0.573125520902423,-0.902069147250869,0.537211645908123,1
"XP_015142594.1",428871,"PLA2G4F","XP_015142594.1",0.239302703058551,0.240179948877272,0.52456571076803,0.537339977088325,1
"XP_015149622.1",395786,"AXIN1","XP_015149622.1",0.246964640916521,0.247026548622249,5.97098012197928,0.537350647757141,1
"XP_003641574.1",423899,"NRAP","XP_003641574.1",-0.592498466435694,-0.593037507366375,2.487004260004,0.537426161722562,1
"XP_015139553.1",421626,"KATNA1","XP_015139553.1",0.157562333346367,0.157588036453313,5.03293941318339,0.537467947797172,1
"XP_015135225.1",417180,"LAMC3","XP_015135225.1",0.304853055062459,0.306906816750783,1.35620878776427,0.537481327410194,1
"NP_001026113.1",420206,"E2F5","NP_001026113.1",0.1605688354243,0.160719403035144,4.65102758391332,0.537504533396405,1
"XP_004936695.1",424516,"LRRC8B","XP_004936695.1",0.231975906546981,0.232045321522454,5.50603332493011,0.537576284348561,1
"XP_421402.3",423499,"LOC423499","XP_421402.3",0.170995024410525,0.171019218893804,5.54831988536241,0.537616493384754,1
"XP_425257.2",427683,"KLHDC10","XP_425257.2",0.178510752570169,0.178552264134213,5.05025752269081,0.537657296883943,1
"NP_001264080.1",416404,"FAM173A","NP_001264080.1",-0.153449281548733,-0.153692788399611,3.51348180008787,0.537697407851504,1
"XP_015155439.1",429847,"MAP1S","XP_015155439.1",-0.150590073323374,-0.150622669114643,6.59522308006538,0.537727552034847,1
"NP_001006405.1",421586,"TCP1","NP_001006405.1",-0.17568355437368,-0.175696002160261,7.16569364016831,0.537832449737345,1
"XP_001234740.1",771456,"LOC771456","XP_001234740.1",-0.497083581052444,-0.498381913448206,2.02919618530182,0.537854682361849,1
"XP_015151718.1",419117,"EPB41L1","XP_015151718.1",0.5023908645131,0.553753350141805,3.42561737360327,0.537864804537436,1
"XP_004939564.2",420728,"TRANK1","XP_004939564.2",0.152260881480127,0.152313476700532,6.71330735074879,0.538062493312081,1
"XP_425985.3",428425,"CALCR","XP_425985.3",0.43736272713783,0.466355435900019,1.63710296059251,0.538114377998279,1
"NP_001003797.1",416018,"GATA2","NP_001003797.1",0.202019699875143,0.202506409107334,4.83810109144887,0.53815016407947,1
"XP_003641737.1",424626,"SPATA6","XP_003641737.1",0.152550737838834,0.152561829171086,5.6557659681207,0.538182511906096,1
"XP_004943459.1",424952,"ALG3","XP_004943459.1",0.150329029270357,0.150383886680627,4.38271695922787,0.538264881464876,1
"XP_015152100.1",107054855,"LOC107054855","XP_015152100.1",-0.520496110422234,-0.539467320251352,1.27009139935544,0.538329776100025,1
"XP_015150872.1",418354,"GRAMD1C","XP_015150872.1",-0.152014125547851,-0.152103436222819,5.6167464380401,0.538332986524196,1
"XP_015150128.1",416663,"HMOX2","XP_015150128.1",0.163706719929083,0.163715488604068,6.47084434621187,0.538348505294727,1
"XP_004947783.1",419597,"TRNAU1AP","XP_004947783.1",0.149322252088915,0.149526858397382,4.36303029017834,0.538552521515742,1
"NP_990524.1",396110,"FOXG1","NP_990524.1",0.359359322421064,0.365013083213152,4.14845951639627,0.538567302461124,1
"XP_015129279.1",107049989,"PLD3","XP_015129279.1",0.147168322299588,0.14719370921659,5.31746353560899,0.538651789206196,1
"XP_004941713.1",423238,"STARD9","XP_004941713.1",0.204180767456002,0.204469735245999,5.84290541981305,0.538732077064915,1
"NP_001073576.1",768913,"CHEK2","NP_001073576.1",-0.150762999517874,-0.150849085280311,5.7055999149153,0.538810839568531,1
"NP_001177406.1",424545,"LPHN2","NP_001177406.1",-0.221417167949926,-0.222834485795524,1.99129773777952,0.538843377807425,1
"XP_015139333.1",428567,"TBCC","XP_015139333.1",-0.154860745696537,-0.154976505874028,4.6014381405825,0.538928876009339,1
"XP_015152316.1",395942,"PAX7","XP_015152316.1",0.251495352970543,0.251559465546924,3.39263310537569,0.539005287419634,1
"XP_004936057.1",422732,"VPS37A","XP_004936057.1",0.15955724088376,0.159596754827509,5.11389982568326,0.539075534254226,1
"XP_419196.1",432368,"SNAI2","XP_419196.1",0.238792114668866,0.240617978560272,3.13221698910117,0.539093590768614,1
"NP_001292081.1",768990,"TMEM173","NP_001292081.1",0.523547271001215,0.550425081485715,-0.066684161580694,0.539130064324183,1
"XP_015128534.1",425536,"ESPL1","XP_015128534.1",-0.188596970073607,-0.188710699693275,3.13258441337688,0.539227129091024,1
"NP_001264763.1",421720,"NKAIN2","NP_001264763.1",0.694400106609141,0.920244443989607,3.94336655080505,0.539311790590491,1
"XP_003641318.2",395244,"UNC93B1","XP_003641318.2",-0.160438671715625,-0.160699192674759,4.08116435842459,0.539444611989804,1
"XP_015142960.1",423453,"EVL","XP_015142960.1",0.147749902082868,0.148002928191557,6.1668748403108,0.539450897765593,1
"XP_001234016.1",770677,"TATDN1","XP_001234016.1",0.152982427881088,0.152993089215428,6.79167056976892,0.539451297310611,1
"XP_004944342.1",101748749,"ZNF469","XP_004944342.1",0.243348091807938,0.244669338574366,2.47393055613323,0.539524396823789,1
"XP_001235180.2",771974,"CYP4B1L","XP_001235180.2",-0.153779159826318,-0.153978923032962,3.35482950897498,0.539705504751803,1
"XP_003643094.1",415611,"MAN2A1","XP_003643094.1",-0.170033474044406,-0.170071300880987,6.83754416129057,0.539725254267619,1
"NP_001025832.1",416851,"SETD1B","NP_001025832.1",-0.166579251259116,-0.166648018268072,5.19748245822224,0.539763219253934,1
"XP_015141771.1",769979,"TMEM80","XP_015141771.1",0.160648615816508,0.16091266489668,3.0689509689115,0.539885203667128,1
"XP_001233138.4",769822,"C4H4ORF45","XP_001233138.4",0.241050485342756,0.241164646369093,2.38217321163642,0.539918159940999,1
"XP_015145245.1",424155,"LOC424155","XP_015145245.1",-0.292104095600465,-0.294697373454058,0.372979804315494,0.540009881581863,1
"XP_424486.2",426879,"CERS5","XP_424486.2",0.165555284021055,0.165571837768997,5.75258365657711,0.540032995127864,1
"NP_990338.1",395858,"H2AFY","NP_990338.1",0.146620133256304,0.146646485328186,6.59977596264499,0.540158146386838,1
"NP_990066.1",395487,"MYO6","NP_990066.1",0.146795533669664,0.146832378368463,7.51129277436472,0.540308036391558,1
"NP_001005796.1",396509,"SSRP1","NP_001005796.1",-0.172348006476303,-0.17236862484659,6.32841112793683,0.540310655614029,1
"XP_003641313.2",100858173,"ALPK1","XP_003641313.2",-0.24415842464104,-0.244354313933667,3.50898178220986,0.54031999722264,1
"XP_015148559.1",416012,"SLC26A6","XP_015148559.1",0.332853253854108,0.337538143572219,-0.793232651971326,0.540642688989243,1
"NP_001186521.1",423081,"GTF2H1","NP_001186521.1",0.185633180773244,0.185672148704112,6.10699593318944,0.540820297222787,1
"NP_001264495.1",416591,"GNPTG","NP_001264495.1",0.175989760341215,0.176023182482701,6.05169810823451,0.540852307188675,1
"NP_001264302.1",417976,"SERHL2","NP_001264302.1",-0.147904719379355,-0.148096674266568,3.73752676882296,0.540955122376512,1
"XP_004937193.1",101750393,"LOC101750393","XP_004937193.1",-0.192575493627893,-0.193932990834799,0.676010588369362,0.540960795072166,1
"XP_004944089.1",427527,"CCDC135","XP_004944089.1",-0.199781145148329,-0.199799668266162,5.35380439542685,0.540984630767896,1
"XP_004935186.2",428502,"MTRR","XP_004935186.2",0.157192526599032,0.157267348754636,4.81168892336833,0.540984632026327,1
"XP_015135457.1",100858895,"BPTF","XP_015135457.1",-0.17306389099148,-0.17374482657487,3.0948746872567,0.541066901588994,1
"XP_004936661.1",424503,"GLMN","XP_004936661.1",0.146312715811293,0.146355775629021,5.14122736888404,0.541069119866013,1
"XP_015149904.1",100858027,"LLGL1","XP_015149904.1",0.995620788940621,1.01997435550461,-0.407600235314689,0.541107879345088,1
"XP_015146104.1",424472,"SLC35A3","XP_015146104.1",0.595842440901239,0.600129284091971,0.468583052113048,0.541163432503817,1
"NP_001191690.1",422094,"NME1","NP_001191690.1",0.159988058658418,0.160014035903823,7.38787278413645,0.541245726891062,1
"XP_015149966.1",416567,"PRKCB","XP_015149966.1",0.156208165899358,0.156318011148277,7.8471364941124,0.541308293865388,1
"NP_001001294.1",408027,"IGFBP1","NP_001001294.1",0.308610776403156,0.31630426867136,0.865566700789971,0.541392282262116,1
"XP_003641136.2",422389,"MAMLD1","XP_003641136.2",-0.147173526916692,-0.147567281770543,4.78582725220647,0.541430392894693,1
"NP_001012814.1",417119,"RAB14","NP_001012814.1",0.171367706259426,0.171389563140131,7.61106440373636,0.541583335332083,1
"XP_015130253.1",418789,"DZIP1","XP_015130253.1",0.151231543711294,0.151256175965427,5.58749251348268,0.541589742893443,1
"XP_417250.4",419059,"C2CD3","XP_417250.4",-0.15492533503597,-0.15495741482907,4.99797546267197,0.541627898758282,1
"NP_001012810.2",416758,"IFT140","NP_001012810.2",0.146001765175191,0.146021322858483,6.22027403809826,0.541717447826905,1
"XP_015135305.1",417123,"TRAF1","XP_015135305.1",0.162245703648821,0.16303631392305,4.74204623515663,0.5417818100614,1
"XP_015131393.1",420783,"CUL1","XP_015131393.1",0.150909117412233,0.150929607995887,6.61721239638508,0.542028054774869,1
"XP_004936123.1",422772,"GNPDA2","XP_004936123.1",0.151021805096415,0.151158461623289,5.12149322837075,0.542063426312012,1
"XP_015154587.1",419821,"PLEKHA6","XP_015154587.1",0.188921780061377,0.190127121711789,4.28972676808101,0.542087305343787,1
"NP_001026001.2",418953,"CRYL1","NP_001026001.2",-0.152975158934385,-0.153049456525271,5.98544676911229,0.542127326254153,1
"NP_990168.1",395641,"HSD17B1","NP_990168.1",0.696039808895061,0.760939414064005,2.58243956791484,0.542174917901575,1
"XP_015133084.1",769679,"LRRC70","XP_015133084.1",0.151648177581414,0.151666987944108,5.59002081296579,0.542250596547494,1
"XP_015149805.1",416449,"SUN1","XP_015149805.1",0.14895954349008,0.148977889969653,6.80885846567188,0.542326545119044,1
"XP_015156210.1",101750690,"LOC101750690","XP_015156210.1",0.146012528299466,0.146123930229498,3.47761065532806,0.542393263894704,1
"XP_417894.3",419756,"HINFP","XP_417894.3",-0.152598324893371,-0.152655422839414,4.80834892731186,0.542435882874027,1
"XP_004941179.1",100857411,"PLACL2","XP_004941179.1",0.213780613755592,0.213966856159801,3.67387149020931,0.542443774826749,1
"NP_001074358.1",771987,"SYTL1","NP_001074358.1",-0.48847306108137,-0.509154999292406,0.187073416828541,0.542566055249507,1
"XP_004936806.2",424594,"MUTYH","XP_004936806.2",0.237467003570844,0.240209814381453,0.953134805154951,0.542604825009241,1
"XP_015129737.1",107050516,"LOC107050516","XP_015129737.1",-0.416604986311375,-0.418410576144749,6.567734550287,0.54262557698618,1
"XP_015147337.1",107054146,"SERP1","XP_015147337.1",-0.148937632938062,-0.149021304406434,6.65263527466856,0.542684726587824,1
"XP_004939851.1",421080,"IMPACT","XP_004939851.1",0.158686260643853,0.15886315357822,3.74398880092401,0.542722210063384,1
"NP_989587.1",374106,"CDKN1B","NP_989587.1",0.146216153071886,0.146332081479616,5.46556599235907,0.543174410064842,1
"NP_001006231.1",417811,"RPAP3","NP_001006231.1",0.16145638474627,0.161496411276632,5.89091643633683,0.543200772153656,1
"XP_015139617.1",421706,"ARHGAP18","XP_015139617.1",0.145539695939817,0.145564257168729,5.18653270899337,0.543401774056565,1
"NP_001264656.1",771953,"MRPL33","NP_001264656.1",0.147233271653805,0.1472746171604,4.74846100993498,0.543424453358369,1
"NP_001026564.1",426704,"KNSTRN","NP_001026564.1",0.199465565794233,0.199471007406767,6.65549275159164,0.543498012354991,1
"XP_015147794.1",415625,"GINS3","XP_015147794.1",-0.470310359442468,-0.471263232168709,2.89112247789674,0.543655187669314,1
"NP_001006308.1",419556,"SNRNP40","NP_001006308.1",-0.154645743773648,-0.154748961394812,4.36749248619798,0.54374419828251,1
"XP_015154289.1",421155,"PPFIA4","XP_015154289.1",-0.310648224806348,-0.320326165662471,2.51055214255788,0.543809418374425,1
"XP_004936638.1",424486,"SLC44A3","XP_004936638.1",0.209779613319854,0.2111282430865,3.34943535166782,0.543889425067331,1
"XP_004937799.2",101752246,"CBX7","XP_004937799.2",0.145772980396033,0.145785067959433,8.42629097335366,0.543892765864641,1
"XP_015147842.1",415720,"AKTIP","XP_015147842.1",-0.158847695166847,-0.158943090335982,5.17942570279537,0.543909260701622,1
"NP_990190.1",395665,"IFNAR1","NP_990190.1",0.231267605321215,0.23140600631254,3.45718324494702,0.544033206234838,1
"XP_015129575.1",100857613,"MAF1","XP_015129575.1",-0.163511812188071,-0.163543210450521,6.18159209838045,0.544091025874653,1
"XP_418266.2",420150,"FAM32A","XP_418266.2",-0.14905984006523,-0.149101311505312,5.93264962567444,0.544097327277328,1
"NP_001025865.1",417289,"FBXW5","NP_001025865.1",-0.156821675342225,-0.156912279698678,5.69814976122037,0.54410731912242,1
"XP_015128875.1",428002,"ZRSR2","XP_015128875.1",0.150404098687893,0.150438920067764,6.87453117662113,0.54439466108651,1
"NP_001186754.1",418880,"ALG11","NP_001186754.1",-0.150788771782654,-0.150838575545081,5.03565433828024,0.544490124188854,1
"XP_004941016.1",422465,"ZNF827","XP_004941016.1",0.161249075939956,0.161289819839763,5.71508236531867,0.544500638544217,1
"NP_001026669.1",428263,"AVPR1B","NP_001026669.1",0.683798915598845,0.909525412075908,3.85879347791197,0.54452512241746,1
"NP_001131120.1",416630,"SOCS1","NP_001131120.1",-0.230858428616511,-0.232401299947136,1.91171532272213,0.544692368939484,1
"XP_004946696.1",417587,"EFCAB5","XP_004946696.1",-0.252772554418513,-0.252886651351162,3.68300166699287,0.544739767188113,1
"XP_015148977.1",426234,"SEMA3B","XP_015148977.1",0.695521078558973,0.921558796157393,0.366378262615471,0.544928849891932,1
"XP_004942398.1",423952,"CHST15","XP_004942398.1",-0.181890943448364,-0.182330299951502,4.46777085246782,0.545059190982551,1
