"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_420475.3",422512,"CCNG2","XP_420475.3",-0.229976193709625,-0.230008901247107,6.11707062816833,0.364038473908747,0.922243202794516
"XP_015128909.1",418618,"TXLNG","XP_015128909.1",-0.229457354482437,-0.229562072003867,5.340855027937,0.364081957261852,0.922243202794516
"XP_015154385.1",419817,"C26H6ORF89","XP_015154385.1",0.225647289898974,0.225728618948632,5.1812281387976,0.364093738158885,0.922243202794516
"NP_001038141.1",693253,"NNF1","NP_001038141.1",0.266985241019426,0.267280963711571,3.14651993971965,0.364169259032812,0.922258845483062
"XP_004948359.2",770126,"LOC770126","XP_004948359.2",-0.427788399526438,-0.431857546390247,0.046889890954899,0.364223400248014,0.922258845483062
"XP_415584.4",417313,"ELAC2","XP_415584.4",0.223257982293884,0.223303300141487,5.96981944849176,0.364345136856911,0.922410730378251
"XP_004944659.1",416032,"CHST13","XP_004944659.1",-0.329494590897709,-0.330243546318932,3.5632029929476,0.364524262054741,0.922707829573237
"XP_015150868.1",422085,"CYTH1","XP_015150868.1",-0.236349622917274,-0.236406415386092,6.38760499408159,0.36467610840621,0.92293578977695
"XP_015131759.1",422629,"ERI1","XP_015131759.1",-0.852282358668332,-0.853801165442784,3.10861719149781,0.36482341048476,0.923001793567219
"XP_003641380.1",100858073,"UBE2L6","XP_003641380.1",0.268300169695469,0.26903525646316,2.90465547078081,0.364825774199696,0.923001793567219
"XP_421072.5",423144,"ANO1","XP_421072.5",-0.285499721648086,-0.285600174985369,3.75850571927909,0.364937056141192,0.923126978421843
"XP_004940417.1",421798,"FBXL4","XP_004940417.1",-0.215054509849537,-0.215323975743428,3.73843815326174,0.365017022746244,0.923172920548705
"NP_001107598.1",423830,"COX15","NP_001107598.1",-0.405384304992962,-0.41122747089792,1.35402492002296,0.365230006598528,0.923306749609197
"NP_001035554.1",419178,"GHRH","NP_001035554.1",0.556355097107608,0.586171464782586,3.99378831348944,0.365310579191036,0.923306749609197
"NP_001012294.1",428446,"POMGNT2","NP_001012294.1",-0.214371345290901,-0.214600948426084,5.85190504143206,0.365327827670468,0.923306749609197
"XP_004935588.1",421566,"TTLL2","XP_004935588.1",0.640051544840018,0.681231792008853,-1.2381153424457,0.365343258768124,0.923306749609197
"XP_015129677.1",107050424,"LOC107050424","XP_015129677.1",0.364842224370579,0.372055794033952,-0.243466820266914,0.365379004950121,0.923306749609197
"XP_414493.1",416161,"CCNG1","XP_414493.1",-0.21566782541803,-0.21570707878934,6.23781867394766,0.365521900935303,0.923481369849849
"XP_015147795.1",768642,"CCDC113","XP_015147795.1",0.338873219502971,0.341666758732167,3.94362788186254,0.365625521586038,0.923481369849849
"XP_015152934.1",426585,"KANSL3","XP_015152934.1",-0.218614958397468,-0.218747120408912,4.34818416117824,0.365845615948003,0.923481369849849
"NP_001026215.1",421340,"DUSP10","NP_001026215.1",-0.217553191552354,-0.217615952362085,5.11694719952927,0.365858471044064,0.923481369849849
"XP_425049.2",427477,"PPCDC","XP_425049.2",-0.217672432685783,-0.217851047165126,4.66047676647209,0.3658646520362,0.923481369849849
"XP_004939995.1",420204,"SLC7A13","XP_004939995.1",-0.775760052780789,-0.985388448645894,-1.13480690169111,0.365893422376427,0.923481369849849
"NP_001025551.2",404537,"ZPBP","NP_001025551.2",-0.416161927037284,-0.436647433130129,5.37150262993595,0.365958871492966,0.923481369849849
"XP_015154421.1",419035,"LOC419035","XP_015154421.1",0.219516286422039,0.219639033705985,5.88693841340131,0.366020124845346,0.923481369849849
"XP_015140705.1",418015,"SYNGR1","XP_015140705.1",0.218491845670892,0.218611887875036,6.01787119215286,0.366029062184794,0.923481369849849
"XP_015152030.1",418361,"BOC","XP_015152030.1",0.219526375040231,0.219636813008522,3.65464394236362,0.366066358096067,0.923481369849849
"XP_001235278.1",772090,"DHX40","XP_001235278.1",-0.214963179986321,-0.215093405709077,4.52588974017515,0.366195899959763,0.923652171175106
"XP_015129795.1",107050592,"LOC107050592","XP_015129795.1",0.226695034919545,0.22803183111053,1.55999212385729,0.366263125651485,0.92366063666061
"XP_004938006.1",418159,"CECR5","XP_004938006.1",0.221631116086068,0.221699254165745,5.43957778128277,0.366379216952031,0.92366063666061
"NP_001006347.1",420222,"OTUD6B","NP_001006347.1",0.227326048977551,0.22739718767696,5.69318756972035,0.36638476750446,0.92366063666061
"XP_417451.1",419277,"DUSP15","XP_417451.1",0.321152120998483,0.322330777009714,2.63372947571755,0.366493717533542,0.923779388929888
"XP_015135471.1",417389,"CA10","XP_015135471.1",0.241772882940146,0.242030787982979,5.72368211342808,0.366798830134226,0.924227409174245
"XP_415568.2",417295,"UAP1L1","XP_415568.2",-0.219687839043737,-0.219767892876779,5.2882485542299,0.366815821809751,0.924227409174245
"XP_004935201.1",420947,"DDC","XP_004935201.1",0.448474397033509,0.449655943108798,4.46120442566316,0.366902209324084,0.924227409174245
"XP_421774.3",423912,"FAM160B1","XP_421774.3",-0.22041949099622,-0.220485800502235,6.36141045084539,0.366918962067569,0.924227409174245
"XP_004941519.2",426464,"PIDD1","XP_004941519.2",0.216061510653278,0.216322915847734,3.67733830554257,0.367030198051038,0.924351722860961
"XP_420702.3",422749,"PDCL2","XP_420702.3",-0.579171478291588,-0.641087198005244,3.16936165963385,0.367207816426226,0.924405127600894
"XP_015149955.1",427671,"GRID2IP","XP_015149955.1",0.333082544695465,0.33771633286142,2.06337246553939,0.36725898131195,0.924405127600894
"XP_004940836.1",422314,"AMER1","XP_004940836.1",-0.213716142991009,-0.2140061301719,3.81849203716837,0.367268248417064,0.924405127600894
"XP_015133021.1",427446,"OSMR","XP_015133021.1",-0.434789804002384,-0.441196443786515,0.287336103076986,0.367306253497103,0.924405127600894
"XP_015156455.1",107055879,"ABCB8","XP_015156455.1",0.215284687219581,0.215647329237798,3.32314614620825,0.367508137082178,0.924405127600894
"XP_015151602.1",417619,"NXN","XP_015151602.1",-0.218224796273052,-0.218321587585874,4.9272648828847,0.367531259464729,0.924405127600894
"XP_015140020.1",428628,"GRIK2","XP_015140020.1",0.900416938359578,1.93331744057569,1.58510189085804,0.367535770392786,0.924405127600894
"NP_989922.1",395283,"TRAIL-LIKE","NP_989922.1",-0.215691947060596,-0.215820460587306,4.36165199776638,0.367546498816477,0.924405127600894
"XP_015136471.1",417762,"ING3","XP_015136471.1",-0.215350259986242,-0.215508993180668,4.36430168340102,0.367768155825849,0.924806892857022
"XP_004944704.1",416068,"ACOX2","XP_004944704.1",0.228703402233465,0.229749714816969,1.45055942688183,0.368055374322299,0.925294099904794
"XP_015150804.1",417369,"UNC13D","XP_015150804.1",-0.846222542400742,-0.981798504282222,-1.60196475902471,0.368154551498923,0.925294099904794
"XP_015148714.1",416097,"GXYLT2","XP_015148714.1",0.213113257133575,0.213148840189904,5.62137138994782,0.368212217752668,0.925294099904794
"XP_415671.3",417419,"CEP95","XP_415671.3",-0.219664670156552,-0.219760261717067,5.189329476308,0.368263062478999,0.925294099904794
"XP_003641042.1",421620,"STXBP5","XP_003641042.1",-0.213279928673909,-0.213384446352658,5.68238578132133,0.36827163579929,0.925294099904794
"NP_001186417.1",420202,"SNX16","NP_001186417.1",-0.214731824233551,-0.214835966339252,5.27276602228763,0.368450533880023,0.925402148014568
"XP_015156293.1",107055647,"LOC107055647","XP_015156293.1",-0.30279315775631,-0.302816400354712,8.03236585106341,0.368492267115841,0.925402148014568
"NP_001006459.1",422879,"GRK4","NP_001006459.1",-0.244471378871937,-0.245245913329257,2.54279333557858,0.368500500528262,0.925402148014568
"XP_015133816.1",101748689,"LOC101748689","XP_015133816.1",-0.615728984135908,-0.661231490804758,-0.812347549382131,0.368731450340998,0.925429157195065
"NP_989438.1",373896,"UCP3","NP_989438.1",0.39608044329543,0.408630421455901,0.653808751445374,0.368869638529619,0.925429157195065
"XP_004940563.2",421915,"MYT1L","XP_004940563.2",-0.238790370190919,-0.241225255588866,6.73709480974382,0.368929532730738,0.925429157195065
"XP_015155548.1",420135,"MYO9B","XP_015155548.1",-0.251632191709752,-0.253090191469818,2.26099442045021,0.368957985568664,0.925429157195065
"XP_418883.4",420788,"ADCY1","XP_418883.4",-0.321075078515078,-0.326484396523202,2.42390490138947,0.368988364743065,0.925429157195065
"XP_015146004.1",418237,"PRR5","XP_015146004.1",-0.212679820545938,-0.212788802245721,4.85262741397068,0.36899603646122,0.925429157195065
"XP_421748.3",423882,"CCDC147","XP_421748.3",-0.302689182374086,-0.30288371326177,6.20241686145952,0.369003930159734,0.925429157195065
"XP_001233648.1",771383,"RAB21","XP_001233648.1",-0.213182726179298,-0.213222044560568,6.41315303477726,0.369006899662168,0.925429157195065
"XP_015141558.1",422943,"SLC4A11","XP_015141558.1",-0.282394815380092,-0.282429356320118,5.62492283646922,0.369142075546857,0.925476360320005
"XP_420571.4",422611,"CDS1","XP_420571.4",-0.212570705399288,-0.212703677875542,5.24517682366102,0.369149638802075,0.925476360320005
"XP_015155443.1",100859853,"LOC100859853","XP_015155443.1",-0.317834448019571,-0.31812489724067,3.61700866319826,0.369224923227164,0.925492386585781
"XP_015152670.1",771913,"TMEM51","XP_015152670.1",-0.362938264465433,-0.363885365451153,1.81762991870152,0.369279950729816,0.925492386585781
"NP_989454.1",373912,"NOG","NP_989454.1",-0.276619292626425,-0.277398410166827,2.28428643975474,0.369415548634429,0.925590269154936
"XP_015135602.1",427360,"MPDZ","XP_015135602.1",-0.21368491450522,-0.213727649357069,6.66383468614354,0.369442939325281,0.925590269154936
"NP_001278335.1",417273,"ALAD","NP_001278335.1",0.212489959527158,0.212647155696144,4.04046860489355,0.369578125526637,0.925773681199291
"XP_004938593.1",418751,"MYO16","XP_004938593.1",0.282106581011471,0.283266544028276,3.90772789358627,0.36986217176188,0.926299219617118
"XP_015136789.1",395992,"CRTAP","XP_015136789.1",0.212968295982598,0.213007293605878,5.80887076994775,0.369944029899438,0.926299219617118
"XP_015140388.1",428645,"FAM83B","XP_015140388.1",0.381148304354851,0.387297612634572,0.974674551079093,0.369973966943545,0.926299219617118
"XP_004946305.1",427814,"GPRC5C","XP_004946305.1",0.28934100467735,0.289903345504761,1.31188436598327,0.370143102106248,0.926550868103896
"XP_015152156.1",418370,"CCDC181","XP_015152156.1",-0.214557587420097,-0.214636110673193,6.59066103976098,0.370198539254472,0.926550868103896
"XP_425335.2",427762,"FIBCD1","XP_425335.2",0.362703007566733,0.370784716579879,1.690686500911,0.370412188899272,0.926930284065744
"XP_004943214.1",424373,"C14ORF80","XP_004943214.1",-0.228562487056128,-0.228895153084978,3.00937058190272,0.370575714754336,0.927184162694391
"XP_015155528.1",420109,"GATAD2A","XP_015155528.1",-0.22887696476934,-0.229033423825771,4.95386422911578,0.37065476674729,0.927226637230661
"XP_015141027.1",107053246,"LOC107053246","XP_015141027.1",-0.429403556139708,-0.430474480469433,2.15941284318456,0.370836011356264,0.927401543806793
"XP_420173.4",422176,"ZC4H2","XP_420173.4",-0.215978512988545,-0.216087840994609,5.55726571521676,0.370921485073841,0.927401543806793
"XP_015129249.1",100858655,"LOC100858655","XP_015129249.1",0.227055967928443,0.227112651581794,6.42356515332556,0.370944035569224,0.927401543806793
"NP_001026576.1",426906,"COPA","NP_001026576.1",0.232564911187659,0.232577301598052,8.34516528736697,0.371036325336682,0.927401543806793
"XP_015139864.1",100857188,"TRIM67","XP_015139864.1",0.262670663216615,0.265547065362298,6.1041907724459,0.371085745408644,0.927401543806793
"XP_001235028.4",771797,"FAM101A","XP_001235028.4",0.27012095118985,0.270489056357176,4.79826559852237,0.371097210104653,0.927401543806793
"XP_015132365.1",424780,"TFDP2","XP_015132365.1",0.214896744264565,0.215013337311915,5.325821080383,0.37119960098146,0.927502248220152
"XP_015135562.1",396154,"VLDLR","XP_015135562.1",-0.339383887278265,-0.34150468438159,0.809851739187804,0.371355730275602,0.927660283360918
"XP_015156510.1",107055941,"LOC107055941","XP_015156510.1",0.523414458748444,0.542750873419156,-0.303977722038335,0.371387058612726,0.927660283360918
"XP_015154477.1",419903,"PACSIN1","XP_015154477.1",-0.309318000054059,-0.30974158288491,6.43762454317044,0.37148189096684,0.927742017283346
"NP_001264577.1",770162,"CIB1","NP_001264577.1",0.215790966588546,0.21582954027745,5.80887983114599,0.371928967540913,0.928703274516654
"XP_015134565.1",100857114,"C15ORF43","XP_015134565.1",0.485035383247066,0.521904972782477,1.31805118042609,0.372025051352356,0.928787931146605
"NP_001264640.1",421697,"TCF21","NP_001264640.1",0.328370225906991,0.328685973666227,1.97975031325145,0.372162743920826,0.928976421448091
"XP_015136866.1",420500,"ARHGAP21","XP_015136866.1",-0.225935584023974,-0.22596685356622,7.48291290320732,0.372573640407393,0.92984669453053
"XP_015138891.1",421251,"KLHDC3","XP_015138891.1",0.216199627617034,0.216254012877552,5.72193818631758,0.372682601907457,0.929963251702586
"XP_015147935.1",101752101,"WDR88","XP_015147935.1",-0.494517109995144,-0.504685137622811,0.932288139654357,0.372846192967163,0.930216065533742
"XP_001234671.1",417604,"EMC6","XP_001234671.1",0.221149721037976,0.221281153074106,4.22890453217637,0.372980418629211,0.930395543263948
"XP_001231246.1",768449,"F2RL2","XP_001231246.1",-0.297154030873235,-0.300063375156942,0.464356372632955,0.373063819306321,0.930448199862835
"XP_426858.2",429301,"WFIKKN1","XP_426858.2",0.303763526546227,0.308785038780517,1.50227713463292,0.373152290415044,0.930453945924882
"XP_015136070.1",395565,"VCAN","XP_015136070.1",-0.404822695990648,-0.40497815946186,4.71821704680962,0.373190706971679,0.930453945924882
"NP_990604.1",396210,"NFIA","NP_990604.1",-0.212851001044266,-0.212893079823399,6.01420404594867,0.373289328620915,0.930542872090375
"XP_015152949.1",425261,"RP11-287D1.3","XP_015152949.1",-0.537676957295086,-0.568225993820563,-0.237408640347122,0.373365757166839,0.930542872090375
"NP_001161234.1",421217,"ACYP2","NP_001161234.1",-0.211178220951534,-0.211267741176956,4.30537944786944,0.373413267410438,0.930542872090375
"XP_015136831.1",420468,"PARD3","XP_015136831.1",-0.229764347301249,-0.229818191322021,5.6729981138914,0.373507514176848,0.930622475272657
"XP_015134396.1",415401,"SLTM","XP_015134396.1",-0.214165302049567,-0.214201334252472,6.81231430175602,0.373628136752372,0.930703391636782
"XP_015148616.1",426961,"EOGT","XP_015148616.1",-0.261059057662005,-0.261164818247787,4.9048200476528,0.37366460732716,0.930703391636782
"XP_419181.3",421097,"MEP1B","XP_419181.3",-0.749561060019464,-0.762835279990707,-0.965140277523723,0.373750391094233,0.930761852579954
"XP_015144351.1",101750407,"PLEKHS1","XP_015144351.1",-0.447362833837051,-0.448572762521167,0.809766056183988,0.373964122148161,0.931021063184536
"XP_015129391.1",429272,"MYO7L2","XP_015129391.1",0.4989774292794,0.518477031942336,1.03255575835963,0.374002541834618,0.931021063184536
"XP_015140490.1",776812,"ATRAID","XP_015140490.1",0.215692966879729,0.216064219810334,3.60263394390704,0.374185469079858,0.931021063184536
"XP_015141980.1",100858792,"LMO1","XP_015141980.1",0.537170826006385,0.58879530444326,0.574293169154112,0.374254249300162,0.931021063184536
"NP_001264641.1",770231,"ATOX1","NP_001264641.1",0.211057696729049,0.211172138633188,5.08380474039695,0.374273288163909,0.931021063184536
"XP_015133666.1",374258,"F9","XP_015133666.1",0.996679010300299,1.59798652518698,-1.67175349762617,0.374302025625122,0.931021063184536
"XP_004934562.1",770607,"DNAJC28","XP_004934562.1",-0.212071217855437,-0.212161942486917,5.61462475791734,0.374331977224763,0.931021063184536
"XP_015136589.1",428403,"GARS","XP_015136589.1",0.227351474243577,0.227404491682089,6.14079860004431,0.374353116789605,0.931021063184536
"XP_420127.3",422124,"KIAA0195","XP_420127.3",0.214263052326021,0.214309524607289,6.13972467822218,0.374523713259609,0.93124119322787
"XP_419881.4",421864,"MB21D1","XP_419881.4",0.228850139826235,0.229087480786409,3.15103537400699,0.374579109776262,0.93124119322787
"XP_015157521.1",395593,"ZNF638","XP_015157521.1",-0.217798859110194,-0.217837771959834,6.36188414362137,0.374628662389119,0.93124119322787
"XP_421229.1",423312,"NUBPL","XP_421229.1",-0.21580955588322,-0.215965721840088,4.79216761056603,0.374955009517582,0.931426058843702
"XP_015150313.1",418336,"SLC22A15","XP_015150313.1",-0.21911696596506,-0.219726890056109,3.19826940395534,0.374965455565123,0.931426058843702
"XP_003642760.1",100858838,"PIM1","XP_003642760.1",-0.285310599034284,-0.285745913406702,2.89576466824285,0.375024521841267,0.931426058843702
"NP_001026552.1",426428,"MANSC1","NP_001026552.1",0.236645124402342,0.23693558676303,2.46253154024007,0.375193264795206,0.931426058843702
"XP_004940883.1",422360,"STAG2","XP_004940883.1",-0.237312823712122,-0.237331228599284,8.03045574336588,0.375260398918824,0.931426058843702
"XP_003640478.3",100857902,"LOC100857902","XP_003640478.3",-0.651611389355069,-0.756352309958093,2.3748383015733,0.375261626260424,0.931426058843702
"XP_419716.1",421679,"CCDC28A","XP_419716.1",0.218911517656085,0.219147563653872,4.94786090194813,0.375274413544865,0.931426058843702
"XP_015140802.1",769176,"LOC769176","XP_015140802.1",-0.20993785808601,-0.210203807336467,4.84042021793678,0.375291171055002,0.931426058843702
"XP_015137202.1",428459,"ARPP21","XP_015137202.1",-0.453663033941686,-0.478275472302622,4.21954322509144,0.375300204267308,0.931426058843702
"XP_004934660.1",101750076,"GPR82","XP_004934660.1",-0.374308741106836,-0.385050983546247,-0.236837533151479,0.375326601605426,0.931426058843702
"XP_015142122.1",423069,"PLEKHA7","XP_015142122.1",0.210323379930631,0.21040606324551,5.91789683815887,0.37544170083273,0.931453514332695
"XP_003643535.1",100857417,"PLVAP","XP_003643535.1",0.266068806035468,0.266565574367981,3.2390112529768,0.375658199747393,0.931453514332695
"XP_420094.2",422092,"PPP1R27","XP_420094.2",-0.584380503696462,-0.620659442672202,-0.855184040395707,0.37566726907238,0.931453514332695
"NP_990050.1",395466,"CSPG5","NP_990050.1",0.311703637081973,0.312937277984705,4.06889079980057,0.375672862016704,0.931453514332695
"XP_015132563.1",107051859,"PTTG1IP","XP_015132563.1",-0.226587066162462,-0.226619787872318,5.52383003842421,0.375747772721539,0.931453514332695
"XP_419213.1",421131,"PENK","XP_419213.1",0.212911000278702,0.212963002628504,6.54962678788745,0.375757103466217,0.931453514332695
"XP_015148106.1",769684,"RP11-343C2.9","XP_015148106.1",0.210186748146954,0.210428061575801,3.3923150008824,0.375855898215008,0.931453514332695
"XP_425298.4",427723,"RNFT2","XP_425298.4",-0.209562044947695,-0.209877940315866,5.14500467104749,0.376017535769508,0.931453514332695
"NP_001139614.1",100272166,"NANOG","NP_001139614.1",0.397217125121882,0.397774482638073,1.51316161771804,0.376017770742323,0.931453514332695
"XP_414700.4",416385,"HDHD2","XP_414700.4",0.220386235659826,0.220624252026838,5.18678463824635,0.376050221915988,0.931453514332695
"XP_015135402.1",417411,"RHBDL3","XP_015135402.1",-0.223946535986235,-0.224509945307729,4.20370954802007,0.376112126842964,0.931453514332695
"XP_001232429.3",769200,"LMTK2","XP_001232429.3",0.221095762288255,0.221143658419812,6.67455280951754,0.376123246451682,0.931453514332695
"XP_015132201.1",417071,"SBF1","XP_015132201.1",-0.546106051208198,-0.561231143798904,-0.0142023656970274,0.376189240785985,0.931453514332695
"NP_001026281.1",422138,"SASH3","NP_001026281.1",-0.393025064878992,-0.404256829894744,-0.584859969123278,0.376210688355704,0.931453514332695
"XP_418412.4",420300,"LOC420300","XP_418412.4",-0.455251726861256,-0.455887654453357,1.94335473907467,0.376359145043755,0.931652263285167
"XP_001233714.1",770379,"SMIM3","XP_001233714.1",-0.224005941126487,-0.224284817626005,3.2468944531153,0.376415706562628,0.931652263285167
"XP_015151394.1",417463,"POM121","XP_015151394.1",-0.229380498172927,-0.229438973982328,5.83900201043342,0.376708682826085,0.932222928325584
"XP_004946195.2",417377,"MYO15L","XP_004946195.2",0.398333568786662,0.400163854976906,0.395681273359308,0.376797558879522,0.932261680443816
"XP_015150937.1",100858848,"MIF4GD","XP_015150937.1",-0.210012950363577,-0.210161346631854,3.92478563148566,0.376849168274738,0.932261680443816
"XP_015146401.1",419097,"LRP6","XP_015146401.1",0.912306846980231,1.16484379516784,-1.57956890517097,0.377172563348244,0.932907199657678
"XP_414696.4",416382,"RNF165","XP_414696.4",-0.298430907218696,-0.302446499494745,0.700630759852126,0.377319109247807,0.932971976624185
"XP_015157111.1",107056595,"LOC107056595","XP_015157111.1",-0.36019191646023,-0.368881566518616,3.845059009523,0.377348494307317,0.932971976624185
"NP_001186062.1",415768,"SLC7A9","NP_001186062.1",-0.724324665116069,-0.868781843828876,-0.321241668961503,0.37740077947515,0.932971976624185
"NP_990794.1",396449,"RBP","NP_990794.1",0.806228378884549,0.806327432404331,4.70615646505948,0.377448594412529,0.932971976624185
"XP_015135308.1",417117,"DAB2IP","XP_015135308.1",-0.210479167984835,-0.210927841782376,4.39493295604898,0.377709704315231,0.933462914188716
"XP_420695.4",422742,"LONRF1","XP_420695.4",-0.215689010005836,-0.21573322831696,5.43419026397183,0.377975886497657,0.933813095988835
"XP_004949097.1",416381,"CZH18ORF25","XP_004949097.1",-0.222835942720187,-0.223024682733226,4.84221698485405,0.378027063407153,0.933813095988835
"XP_015145613.1",395246,"ACVR1","XP_015145613.1",0.216047592758822,0.216124136854036,5.30420217958385,0.378038949684976,0.933813095988835
"XP_003642871.2",100857899,"TTC25","XP_003642871.2",-0.243131818707198,-0.243176917020697,6.72210093789232,0.378109958390696,0.933834068862735
"XP_420795.1",422849,"CYTL1","XP_420795.1",0.543000149724852,0.544528908278855,1.73276228239517,0.378474309741672,0.934527876910768
"XP_004936961.1",424725,"MSH4","XP_004936961.1",-0.210562688973672,-0.210653056374504,6.57910462245978,0.378516010933263,0.934527876910768
"NP_001026738.1",429148,"LPP","NP_001026738.1",-0.222212130336273,-0.222355741481254,3.01258946896764,0.378608960972153,0.934602883827641
"XP_004937894.1",418097,"SYCP3","XP_004937894.1",-0.216628525139104,-0.216879072212231,5.2355363140164,0.378801660750793,0.934924059258857
"XP_015128897.1",426184,"CSAD","XP_015128897.1",-0.332877208083009,-0.333942476527664,2.83864874035598,0.378983883809546,0.935080959378031
"XP_015149205.1",374175,"CAMK2A","XP_015149205.1",-0.210533436992336,-0.210731457428542,8.20583978218547,0.379071263201039,0.935080959378031
"XP_001234358.4",771758,"LOC771758","XP_001234358.4",-0.323933165104574,-0.326040437476413,5.59459692743872,0.379072724298993,0.935080959378031
"NP_989539.1",374038,"CBL","NP_989539.1",-0.213265291350164,-0.213297771095237,6.38433767696969,0.379118290783531,0.935080959378031
"XP_015141516.1",422940,"UBOX5","XP_015141516.1",-0.218347745564009,-0.218514597724011,5.09392060441825,0.379238352208683,0.935080959378031
"XP_001232017.4",768861,"DNAH17","XP_001232017.4",-0.231332099272071,-0.231365005984398,6.5202173015878,0.379240841662456,0.935080959378031
"XP_015153896.1",378792,"RHBG","XP_015153896.1",-0.725592663198695,-0.833576286475157,-1.29072567155061,0.37931468659732,0.935108676960583
"XP_015151218.1",417543,"PHKG1","XP_015151218.1",0.213598669791077,0.213735184637639,4.67032877288036,0.379507491183745,0.935278991470626
"NP_001103149.1",424861,"AQP12","NP_001103149.1",-0.70183306744154,-0.845604194505924,-0.538141756305949,0.379509002296543,0.935278991470626
"XP_424907.4",427327,"RASA1","XP_424907.4",-0.211329185842985,-0.211371666029616,5.96549989490749,0.379678335377314,0.935541949114308
"XP_015140507.1",421989,"ZNF513","XP_015140507.1",-0.208042872470865,-0.208354299291742,2.88296454077398,0.379807866050033,0.935706761535435
"XP_416490.2",418265,"MAN1A2","XP_416490.2",-0.212946694511257,-0.213095360430767,5.43438689390841,0.379992453902216,0.935936961725098
"XP_424802.3",427215,"PGM5","XP_424802.3",0.285795790801199,0.285838043005439,4.91013782513375,0.380101780324923,0.935936961725098
"XP_015136384.1",100857925,"LOC100857925","XP_015136384.1",-0.350191921139386,-0.358208034878887,0.0879627651186128,0.3801812847211,0.935936961725098
"XP_004939502.1",420688,"DNAJC13","XP_004939502.1",-0.208169981498471,-0.208184512450504,6.90597485629112,0.380300130680787,0.935936961725098
"XP_015141672.1",418081,"CHST11","XP_015141672.1",-0.26928362859284,-0.271336792810758,2.25663106960314,0.380308149691263,0.935936961725098
"XP_004934579.1",418505,"CRYZL1","XP_004934579.1",-0.290206481469024,-0.290407052723494,4.03684680301529,0.380346752478811,0.935936961725098
"NP_001165148.1",770249,"RPL29","NP_001165148.1",0.363924128560609,0.3639942102317,5.53365586556286,0.380383913247012,0.935936961725098
"XP_004944388.1",415859,"URAH","XP_004944388.1",-0.298310431632165,-0.30064373313091,1.02820998304854,0.380457749664774,0.935936961725098
"NP_001026646.1",427772,"ARRDC1","NP_001026646.1",0.208138414170057,0.20820705445372,5.19807727244004,0.380465236097931,0.935936961725098
"XP_003641721.2",100857724,"LOC100857724","XP_003641721.2",0.222157185883087,0.222765214723423,2.06081911382136,0.3806997367533,0.936034559385811
"XP_418281.2",420168,"PPP1R42","XP_418281.2",-0.250341012806309,-0.250556241392532,5.95246787035738,0.380774664000992,0.936034559385811
"XP_015154587.1",419821,"PLEKHA6","XP_015154587.1",0.209568523034601,0.209782829577594,4.28972676808104,0.380811961756469,0.936034559385811
"XP_420668.1",422714,"CISD2","XP_420668.1",-0.213598411373659,-0.213664439474724,5.38794379827226,0.380896288597315,0.936034559385811
"XP_015139415.1",421443,"MRPL14","XP_015139415.1",0.226508813944025,0.226603675787121,5.1332036251374,0.380908369701768,0.936034559385811
"XP_415931.3",417686,"TEKT1","XP_415931.3",-0.647836130105252,-0.665739035866649,0.804180753288979,0.380968088543056,0.936034559385811
"NP_001001733.1",374259,"CACNB4","NP_001001733.1",-0.32427962312042,-0.331672976600156,2.27988605091965,0.380992378459411,0.936034559385811
"NP_989881.1",395233,"DYRK1A","NP_989881.1",-0.211325772830421,-0.211355206717214,7.36265620833977,0.381068925587053,0.936034559385811
"XP_015130079.1",107050904,"LOC107050904","XP_015130079.1",-0.318399125056111,-0.323020012553884,0.628954212812966,0.381149538471874,0.936034559385811
"NP_001074347.1",770225,"SNUPN","NP_001074347.1",0.211471410761023,0.211712024932712,4.1900884713574,0.381243748712598,0.936034559385811
"XP_015128628.1",101749299,"LOC101749299","XP_015128628.1",-0.295714544227348,-0.296562237103776,2.68016712951861,0.381244117947354,0.936034559385811
"XP_015153848.1",425362,"LOC425362","XP_015153848.1",0.544367325605375,0.545477608484587,1.8848633522185,0.381412178944326,0.936034559385811
"NP_001264378.1",424889,"NCBP2","NP_001264378.1",0.227244970440324,0.227303678722448,5.59275034611307,0.381417524729523,0.936034559385811
"XP_015137976.1",107052691,"LOC107052691","XP_015137976.1",0.707488667491482,0.768907966525539,-1.33301815511906,0.381587902917292,0.936034559385811
"XP_003643031.2",425372,"FREM3","XP_003643031.2",0.209469079862294,0.209637340962254,5.25657253481599,0.381642313169807,0.936034559385811
"XP_015137882.1",420978,"GALNT12","XP_015137882.1",-0.207542316072096,-0.20763293507248,4.55589461424899,0.381650377687236,0.936034559385811
"NP_001122300.2",428253,"NCAM1","NP_001122300.2",-0.207878752569181,-0.207928599193147,8.31843386591004,0.381668018743653,0.936034559385811
"XP_015142521.1",423195,"CHRM4","XP_015142521.1",-0.33206177621405,-0.335588566514923,3.23574707080156,0.381709518628745,0.936034559385811
"XP_015155322.1",100858798,"LOC100858798","XP_015155322.1",-0.250907322213103,-0.251244490186264,2.0034202252463,0.381732196617661,0.936034559385811
"XP_015151768.1",419122,"NCOA6","XP_015151768.1",-0.228835537267763,-0.228862647709294,7.33141981403794,0.381854425494478,0.936034559385811
"XP_426613.3",429057,"CFHR2","XP_426613.3",0.250084127486812,0.250135101967925,6.20142546826926,0.381922824587501,0.936034559385811
