"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_004950962.1",101750333,"LOC101750333","XP_004950962.1",0.117922518463394,0.118056517071389,4.74416754861461,0.629464247830456,1
"XP_015147338.1",100859827,"TSC22D2","XP_015147338.1",0.116159633718587,0.116201141559412,5.65830237521455,0.629468521417679,1
"XP_425185.1",427613,"FOXI1","XP_425185.1",-0.247548246326045,-0.248008313206628,2.68769727341729,0.629586467432271,1
"XP_004937135.1",426889,"CELF4","XP_004937135.1",0.122947342022934,0.12298106483673,5.28799049438894,0.629592242614163,1
"XP_015137784.1",107052644,"LOC107052644","XP_015137784.1",-0.312615691523867,-0.337732514418315,4.2592470217171,0.629671894376732,1
"XP_015129230.1",107049947,"TINF2","XP_015129230.1",0.161839708472272,0.163075296186223,0.793055902544743,0.629903494398723,1
"XP_004939292.1",420503,"ARMC3","XP_004939292.1",0.400530213712211,0.402831599660811,4.09832242957024,0.62994678818932,1
"XP_418945.1",420857,"TMEM170B","XP_418945.1",-0.127550691920273,-0.127749461364388,4.25452798645244,0.630096239185655,1
"XP_015144409.1",423919,"LOC423919","XP_015144409.1",0.136651801073615,0.136676060615999,6.95800471335708,0.630121281037148,1
"XP_015140516.1",421982,"SSPO","XP_015140516.1",0.125731653894703,0.126051940920269,2.4662208037164,0.630137260002699,1
"XP_001233902.3",770563,"R3HDM4","XP_001233902.3",0.118209686509436,0.118403258424961,3.96002155789177,0.630175000900052,1
"XP_015153986.1",100857958,"PBXIP1","XP_015153986.1",-0.169767409117598,-0.169986370210191,3.0713235332444,0.630194619412101,1
"XP_417610.1",419451,"DFFA","XP_417610.1",0.561896527295932,0.563544828350797,4.13488759351629,0.630256355604202,1
"XP_015145259.1",107053847,"DLX2","XP_015145259.1",0.207128372640493,0.213127350439302,1.11096484400359,0.630268631685048,1
"XP_015133187.1",418671,"STAG3","XP_015133187.1",0.13429782351102,0.134371086413563,4.69706317288515,0.630355235901487,1
"XP_001232523.3",769280,"SENP7","XP_001232523.3",-0.118006225688241,-0.11804718364083,5.08418702116328,0.630411775153935,1
"XP_015151140.1",101751326,"TMIGD1","XP_015151140.1",-0.445285468492725,-0.518265102257358,-1.19274200539674,0.63041644517891,1
"XP_004939476.1",428443,"EOMES","XP_004939476.1",-0.318678539100459,-0.341964465107536,4.44777591998148,0.630492341272471,1
"XP_015153207.1",419584,"LOC419584","XP_015153207.1",-0.130037983105767,-0.1303045535193,3.53938610145116,0.630537471294304,1
"NP_001020782.1",416351,"STK32A","NP_001020782.1",0.19122241924475,0.192103131931646,1.87922735655335,0.630572573354127,1
"XP_426543.4",428986,"PRDX3","XP_426543.4",0.137943597235867,0.137981167537279,6.40866770611049,0.630638448633847,1
"XP_015139325.1",421395,"MTA3","XP_015139325.1",-0.13049377800136,-0.130607134255844,4.76721285807534,0.630728356714876,1
"NP_001006150.1",416265,"G3BP1","NP_001006150.1",0.164683237370562,0.164702874339798,7.04274791198445,0.630748432800673,1
"XP_015154078.1",426147,"UBAP2L","XP_015154078.1",-0.191866134568675,-0.193540121972593,0.428329671111961,0.630776988045918,1
"NP_989807.1",395133,"SGK1","NP_989807.1",-0.141381749793064,-0.141483547339287,5.16503696857348,0.630781883036345,1
"XP_004946313.1",422070,"SLC38A10","XP_004946313.1",-0.124887149178642,-0.124912139871773,6.06157472286205,0.630939048332678,1
"XP_420013.5",422005,"CCDC25","XP_420013.5",0.125138184241369,0.1251774162569,6.05046444122303,0.630942745718768,1
"XP_015138664.1",768579,"LOC768579","XP_015138664.1",-0.120541645444091,-0.120589639877573,5.86535939443724,0.630988491561779,1
"NP_001025796.1",416380,"HAUS1","NP_001025796.1",0.146271596879923,0.146374723486424,4.06627130965293,0.631041906752584,1
"NP_989591.2",374111,"CELF2","NP_989591.2",0.125317241493877,0.125384717897854,5.7586737959825,0.631111640708127,1
"XP_015147672.1",396281,"PTHLH","XP_015147672.1",-0.281872613930339,-0.283779242178078,0.395700458348818,0.63113449120792,1
"XP_003640437.1",100857420,"SYN3","XP_003640437.1",0.115910960729248,0.116062156011672,4.85779696518825,0.6311591981233,1
"XP_015154428.1",419917,"NFYA","XP_015154428.1",-0.129310851957382,-0.129324811180694,6.6921382234129,0.631165072436612,1
"NP_001278895.1",422093,"PCYT2","NP_001278895.1",-0.142039044192355,-0.142089227362598,5.71315200728991,0.631377325961723,1
"XP_003642675.1",100858163,"SNAPIN","XP_003642675.1",0.115196592493866,0.115328584258981,4.15646020037796,0.631377598859442,1
"XP_004935925.2",422010,"STMN4","XP_004935925.2",-0.197468711860205,-0.197999081793675,4.7460382354224,0.631506629888121,1
"XP_015152713.1",419508,"CCDC30","XP_015152713.1",0.334340279544765,0.336625388965625,1.48240524392387,0.631668755680616,1
"NP_001264470.1",415647,"FAM192A","NP_001264470.1",0.16091212220015,0.160955582723692,6.4451946778169,0.631806858982404,1
"XP_015130504.1",107051419,"LOC107051419","XP_015130504.1",-0.11794685617137,-0.118063661099371,3.52526698104223,0.631912717977139,1
"XP_004937525.1",418248,"RBM17","XP_004937525.1",0.154798711052473,0.154844197331697,5.99340923714528,0.631995190590888,1
"NP_001006232.1",417889,"POC1B","NP_001006232.1",0.114966464165521,0.115118965575639,4.33829815563314,0.632121237738408,1
"XP_004939144.1",100858219,"MRPL55","XP_004939144.1",-0.225804782521362,-0.226312677269393,3.03284026782677,0.632248377202014,1
"XP_015158169.1",776856,"AKAP8L","XP_015158169.1",0.125317878943911,0.125342782031192,6.8342197800749,0.632265740027933,1
"XP_015146822.1",424738,"SLC35G2","XP_015146822.1",0.1415731614489,0.141649818844855,4.61934266701241,0.632332983495814,1
"XP_003643610.3",100858808,"DNAJB1","XP_003643610.3",-0.124056472407115,-0.124141117055221,4.68559639947919,0.632493949677593,1
"XP_425832.3",428272,"LOC428272","XP_425832.3",0.494255502225419,0.574063596375172,-1.20780861710136,0.632661234167319,1
"NP_001264426.1",416897,"ALKBH2","NP_001264426.1",0.117402867837288,0.11763999784586,3.00101676300494,0.632715965260199,1
"XP_015139030.1",101749883,"POLR1B","XP_015139030.1",-0.171541325519885,-0.171582648062717,6.08814239583489,0.632886330382822,1
"NP_001006381.1",420955,"GALNT1","NP_001006381.1",-0.128216114258532,-0.128240130811195,6.77959745650356,0.632973891297352,1
"XP_015141476.1",422914,"MRPL35","XP_015141476.1",-0.136850513281358,-0.136939029340247,5.2661941409872,0.633019621425264,1
"XP_015136296.1",768709,"LOC768709","XP_015136296.1",-0.121202854213532,-0.121453009988604,3.18698733714291,0.633084804743307,1
"NP_001264328.1",420968,"CHMP5","NP_001264328.1",0.153038276592951,0.153064574492997,6.59649545082976,0.633085335718973,1
"XP_015149538.1",416349,"TCERG1","XP_015149538.1",-0.119278217829764,-0.119285047723864,7.64147296215258,0.633235983591447,1
"XP_004945846.1",417257,"TOR4A","XP_004945846.1",0.13431887249484,0.134673812312538,3.84510753618348,0.633238403105694,1
"XP_015138702.1",417865,"BBS10","XP_015138702.1",0.116254397563728,0.116391961634498,3.69418937837698,0.633308063435809,1
"XP_015147517.1",415464,"LMNA","XP_015147517.1",-0.147136129751019,-0.147187902219278,5.97582566381785,0.633492079693245,1
"XP_015134974.1",417213,"ODF2","XP_015134974.1",0.119554466205265,0.119597054815463,7.56861525435273,0.633503797233409,1
"XP_421114.4",423189,"LRP4","XP_421114.4",-0.11976521273723,-0.119772101927993,8.92909716052593,0.633881455249289,1
"NP_001034580.1",421569,"RP11-514O12.4","NP_001034580.1",0.114684774851142,0.114706900516341,6.30900914589979,0.633894021315086,1
"XP_426544.3",428987,"PPAPDC1A","XP_426544.3",-0.195282292587903,-0.195506316660943,5.89295220966247,0.633958456936924,1
"XP_015138381.1",420176,"NCOA2","XP_015138381.1",-0.130919667898429,-0.130946631240317,5.95875766540147,0.634013775919545,1
"XP_426458.5",428903,"EFCAB11","XP_426458.5",-0.570137188585704,-0.962731541876967,-1.56165381218239,0.634088804111289,1
"XP_004941683.1",423217,"RPAP1","XP_004941683.1",-0.14236355402431,-0.142409263877387,5.77806239595377,0.634129545230365,1
"XP_015130947.1",416941,"MED15","XP_015130947.1",-0.120540653218677,-0.120566548590635,6.31102906969736,0.634139039640221,1
"XP_015143267.1",428908,"WDR25","XP_015143267.1",-0.11590138841111,-0.116123429133339,3.13331460766858,0.634152483548473,1
"NP_989690.1",378781,"GH","NP_989690.1",-0.262908895415754,-0.262909348940847,11.6602676146931,0.634208852989961,1
"XP_004949910.2",101747242,"TLX2","XP_004949910.2",0.284479634164431,0.296566493592497,-0.618929134683035,0.634221425470363,1
"XP_015130031.1",107050835,"LOC107050835","XP_015130031.1",-0.14038372132703,-0.140456746114594,4.81520725696243,0.634223300593056,1
"XP_418735.1",420636,"FKBP14","XP_418735.1",0.117566419677423,0.117627700454331,5.3213979313802,0.634228179022778,1
"XP_015145011.1",424107,"RAPH1","XP_015145011.1",-0.129875778966543,-0.1299181316259,6.41510271876818,0.634261782965113,1
"NP_001264928.1",422003,"PBK","NP_001264928.1",0.261341158801827,0.276588213886033,5.19071460077159,0.63432548324226,1
"XP_015158166.1",107057613,"LOC107057613","XP_015158166.1",0.217259075192479,0.222449261376282,1.16938321349266,0.634402771396926,1
"XP_015154264.1",101749227,"LOC101749227","XP_015154264.1",0.203653174493028,0.209391109175243,1.3421991350668,0.634429892524019,1
"NP_990316.1",395833,"PGK1","NP_990316.1",0.119292929445987,0.11930269689622,8.12771165912584,0.634520747415262,1
"XP_418419.2",420309,"DENND3","XP_418419.2",0.11656348715193,0.116691413423956,4.09568283136917,0.634556038080032,1
"XP_015134723.1",415695,"OGFOD1","XP_015134723.1",-0.120090980990118,-0.120184395589747,4.3165009457478,0.634583677487587,1
"XP_015141205.1",422820,"LCORL","XP_015141205.1",-0.115873982128413,-0.116031698063469,3.94834392043793,0.634593754243626,1
"NP_001156379.1",769780,"ULK3","NP_001156379.1",0.116287604208888,0.116433539164432,3.32840675082109,0.634600107335743,1
"XP_015140872.1",428729,"MFAP3L","XP_015140872.1",0.117371351866648,0.117633170369447,3.53116833175652,0.634719882053535,1
"NP_001263291.1",418125,"PTN","NP_001263291.1",-0.158842124025299,-0.158852800069701,9.02579332791414,0.634726997814244,1
"XP_015140304.1",417936,"CNOT4","XP_015140304.1",-0.157977355269434,-0.158391944079688,4.08745060964711,0.634769297712801,1
"NP_001012951.2",425211,"DAPP1","NP_001012951.2",-0.43564853406586,-0.436319530216841,2.58691582741447,0.63484303241139,1
"XP_015148833.1",416049,"CAMK1","XP_015148833.1",0.122283579676277,0.122365829986914,4.54391608834625,0.634896725145306,1
"NP_990635.1",396241,"TF","NP_990635.1",-0.371354708051633,-0.371560508233115,8.96207321580061,0.635025774873527,1
"XP_425958.3",428397,"GHRH-LR","XP_425958.3",-0.325966398659002,-0.328738363230082,2.44652630408796,0.635111339416905,1
"NP_989650.1",374215,"POU1F1","NP_989650.1",0.143592081406674,0.143626279153742,4.42327122403562,0.635151815516257,1
"XP_001235197.2",771996,"RP11-463C8.4","XP_001235197.2",-0.140799651000221,-0.140819469863625,6.61177492731771,0.635155982707912,1
"XP_416766.2",418561,"MAOB","XP_416766.2",-0.154082215580534,-0.154137354651502,5.51224498072502,0.635159796559184,1
"XP_015148406.1",770664,"RBM15B","XP_015148406.1",0.147260203307378,0.147366566278483,4.5784513505103,0.635270914089288,1
"NP_001026028.1",419241,"ARFGAP1","NP_001026028.1",-0.141096495680675,-0.141138417505455,5.70099641901712,0.635501272461088,1
"XP_004942075.1",423684,"MYPN","XP_004942075.1",-0.277114197176117,-0.290016870069499,0.483631481199982,0.635607720088909,1
"XP_418132.1",420011,"IFI35","XP_418132.1",0.143094661632046,0.143433531344501,3.21855335311526,0.635630102989844,1
"XP_015146106.1",424472,"SLC35A3","XP_015146106.1",-0.141813489267919,-0.142086657022634,3.48081650146176,0.635635454852871,1
"XP_015151309.1",771549,"INPP5K","XP_015151309.1",-0.238683077780234,-0.23945822763937,1.7566824543472,0.635635920806858,1
"XP_419887.1",421870,"C6ORF57","XP_419887.1",-0.116284721449742,-0.116363548087306,4.85232841034983,0.63586573115026,1
"XP_004942723.2",424108,"ABI2","XP_004942723.2",-0.123802028393065,-0.123844382679316,6.15324066113443,0.635897538668678,1
"XP_001234364.2",771059,"GTSF1","XP_001234364.2",0.245642256631788,0.245922736459551,6.2718670570863,0.635917984255987,1
"XP_015153487.1",419779,"MPZL2","XP_015153487.1",0.130201099546726,0.130377062920741,3.21157268639976,0.635951960424665,1
"XP_015151695.1",418408,"CD47","XP_015151695.1",-0.121480518926,-0.121498551674954,6.82331812129781,0.635981078012038,1
"XP_015157898.1",107057371,"ANKRD39","XP_015157898.1",0.139778529245838,0.140110544491877,2.7561428877032,0.636014307063309,1
"NP_001264944.1",419337,"PFDN4","NP_001264944.1",0.129561678914811,0.129661248590802,5.05325266767268,0.63601747401482,1
"NP_001265069.1",420372,"ZNF767","NP_001265069.1",-0.1478396548646,-0.148539489612304,3.64272151723707,0.636252137149634,1
"XP_004937862.1",771461,"BPIFCB","XP_004937862.1",-0.415734195245369,-0.487505397367946,3.57809682746869,0.636259026015626,1
"XP_015147742.1",415531,"SLC51B","XP_015147742.1",0.335865192184524,0.373479059611457,-0.134658009888394,0.636278904483216,1
"XP_015144900.1",424067,"SPATS2L","XP_015144900.1",0.114553071521141,0.114616489721949,6.42555433034533,0.636388444198763,1
"NP_001004403.1",422902,"SLBP","NP_001004403.1",-0.200909278512149,-0.20358621423948,5.37808607101405,0.636405419065159,1
"XP_004938759.1",418859,"MED4","XP_004938759.1",0.114138621961674,0.114247225805066,4.5560870374155,0.636435598126643,1
"XP_015136441.1",100859632,"PGAP2","XP_015136441.1",0.114886951210688,0.115036165653147,3.64368389438,0.636496023737159,1
"NP_001007853.1",417840,"AC113404.1","NP_001007853.1",0.120661996819469,0.120676512289903,7.29446091350529,0.63652612738195,1
"XP_015154540.1",419849,"C1ORF116","XP_015154540.1",-0.384827653805297,-0.419826665517779,-0.284623032808875,0.636540973972352,1
"XP_015156767.1",100859193,"DQX1","XP_015156767.1",-0.127351166200914,-0.127446719162107,4.32976362063016,0.636717029640621,1
"XP_001232858.1",416770,"SDF2L1","XP_001232858.1",-0.117832015317676,-0.117860195414872,5.78684001047964,0.636799047297234,1
"XP_414338.2",415996,"CACNA2D3","XP_414338.2",0.211740758381829,0.212946676816662,4.30648779449531,0.63680127297591,1
"XP_425006.2",427434,"DNAJC21","XP_425006.2",0.114133415411355,0.114180552958761,5.4594048953244,0.636873116036629,1
"XP_015129589.1",107050331,"LAMTOR4","XP_015129589.1",0.1544838903068,0.154644132077815,4.17462327311292,0.63691943818925,1
"XP_004938713.1",428063,"PCDH20","XP_004938713.1",-0.119687970990687,-0.119712999025022,5.40142951024041,0.636921781962042,1
"XP_015145039.1",424120,"CERKL","XP_015145039.1",-0.119557782897267,-0.119591980394323,5.23675894617012,0.636963295213378,1
"XP_015146307.1",424545,"LPHN2","XP_015146307.1",-0.120421283161385,-0.120499834088367,4.38502262600291,0.63724366674283,1
"XP_004938778.1",418872,"TRIM13","XP_004938778.1",-0.117671253692304,-0.117704150022074,5.893239829405,0.63731893524206,1
"NP_001264446.1",429534,"GLTP","NP_001264446.1",0.122825124662046,0.123096132963101,3.37723894563718,0.637399679694438,1
"XP_015150170.1",418345,"UPK1B","XP_015150170.1",0.244122907284885,0.248447797291152,1.9504072712756,0.637474849902243,1
"NP_001186607.1",420563,"BET1","NP_001186607.1",-0.116247434018691,-0.116291235239764,5.0102259451976,0.637494419832433,1
"XP_015152305.1",395277,"PARK7","XP_015152305.1",-0.139808790267195,-0.139833701379118,7.04025805114296,0.637503283714082,1
"XP_015136517.1",768507,"AGAP3","XP_015136517.1",-0.115150166748457,-0.115299804079561,3.86069414184118,0.63778013761465,1
"XP_015135009.1",425778,"SLC31A2","XP_015135009.1",0.12902608825963,0.129427881805616,1.95752408682187,0.638038979178402,1
"XP_015138561.1",420354,"MTBP","XP_015138561.1",-0.27783174767024,-0.288292127254971,2.23625221318633,0.638052406703252,1
"XP_421634.4",423760,"PSD","XP_421634.4",-0.116142436868632,-0.116217724678159,5.64496683778912,0.638086468966038,1
"XP_004949302.1",431265,"SHC3","XP_004949302.1",-0.171617678670692,-0.172607298801153,3.65663060079342,0.638111309155319,1
"NP_001264986.1",418226,"TSPO","NP_001264986.1",0.117322496271355,0.117420715068143,4.5349460900651,0.638162317269467,1
"XP_004943323.1",424438,"RABGAP1L","XP_004943323.1",-0.166842848149872,-0.167776672134684,1.19202728555641,0.638334786660813,1
"XP_015128188.1",107049322,"LOC107049322","XP_015128188.1",0.116176846457641,0.116229601029438,4.83100905075801,0.63835834316373,1
"XP_015153062.1",768916,"SCMH1","XP_015153062.1",-0.143550605299194,-0.14362579532654,5.10283931786919,0.638370533779026,1
"NP_001004369.1",415400,"CCNB2","NP_001004369.1",-0.132046037561999,-0.132068174617915,5.92461330448048,0.638559191540305,1
"XP_015155756.1",107055398,"GRASP","XP_015155756.1",0.243232825104912,0.244980851939867,1.90230641524512,0.638593086008406,1
"XP_003643030.2",100857227,"ITGA2","XP_003643030.2",0.116702394556527,0.116732641256368,5.54257191892136,0.638612311777813,1
"XP_015151737.1",419127,"CHD6","XP_015151737.1",-0.117479488662232,-0.117553920795306,4.4466441663218,0.638823464906472,1
"XP_004937659.1",417887,"CEP290","XP_004937659.1",-0.115903583321776,-0.115923749680063,7.10216743189188,0.63911657279889,1
"NP_001166252.1",421858,"HTR1B","NP_001166252.1",-0.131810742818787,-0.131901545104423,5.10546681899137,0.639191765776125,1
"NP_001231990.1",430189,"HLA-DRA","NP_001231990.1",-0.201826639990332,-0.202267987777679,3.74904069012413,0.63944773004909,1
"XP_424893.3",427313,"CCDC125","XP_424893.3",0.192561533545517,0.192781398215357,2.75489236721987,0.639466821320259,1
"XP_015149114.1",416196,"ARAP3","XP_015149114.1",0.188487167716048,0.190668718797708,0.717350598425973,0.639537907637246,1
"XP_415198.3",416907,"HPS4","XP_415198.3",-0.1199488385517,-0.120026107734,4.22223538100179,0.639578115358512,1
"XP_415059.2",416764,"SLC25A1","XP_415059.2",0.116530337084338,0.116571459706335,5.79879055914833,0.639593519210623,1
"NP_989519.1",374009,"ACO2","NP_989519.1",0.138909262419262,0.138929672627623,7.72389696678099,0.639837803451942,1
"XP_417759.4",419612,"C1ORF109","XP_417759.4",-0.113968391275865,-0.114156372024338,3.5016837821883,0.639909539752345,1
"XP_015140037.1",421770,"LACE1","XP_015140037.1",-0.114799010283418,-0.114885158801016,4.83303560583907,0.639920431630922,1
"XP_004945428.1",416654,"LUC7L","XP_004945428.1",-0.11598226706993,-0.115998633109208,6.57605175059883,0.639934237144524,1
"NP_001034382.1",422021,"ELP3","NP_001034382.1",-0.118216944716381,-0.118286236185242,4.80852699395075,0.640068826109613,1
"XP_015155308.1",428340,"NRTN","XP_015155308.1",0.260903739712562,0.269107668747188,-0.214412485610499,0.640080327712432,1
"XP_015132444.1",424745,"INPP5D","XP_015132444.1",0.116394151412739,0.116475923223398,4.4703283755838,0.640151357526027,1
"XP_015128753.1",776094,"THAP7","XP_015128753.1",0.136917930093522,0.137106758565681,3.23531386879714,0.64024935961173,1
"XP_015153803.1",425644,"CCT3","XP_015153803.1",0.13456784512008,0.134586274887443,7.22278030526323,0.640288097430143,1
"NP_001108095.1",421762,"FIG4","NP_001108095.1",0.121910279053084,0.121941242090505,5.48674877412708,0.640305189072798,1
"XP_015132273.1",423596,"KLHL28","XP_015132273.1",0.117471389110007,0.11750077253425,6.15568030954165,0.640412391150056,1
"XP_419550.5",421505,"EXO1","XP_419550.5",0.321160598605915,0.335831521935401,3.84268149966307,0.640521503115506,1
"XP_015141666.1",422971,"SLC17A6","XP_015141666.1",-0.203111229343559,-0.203408699882059,7.44265605291757,0.640802395201604,1
"XP_004936773.1",424578,"DMAP1","XP_004936773.1",0.132833388076677,0.132913447631085,4.88582421179901,0.640879429638622,1
"NP_001026562.2",426673,"ATP5B","NP_001026562.2",0.13287968623449,0.132886448663234,8.88395129878669,0.640909664304805,1
"XP_003643502.1",100858368,"HOXC6","XP_003643502.1",0.338220555813797,0.372495601456153,1.88065406395037,0.640909856988119,1
"XP_015156305.1",418548,"HSF2BP","XP_015156305.1",0.155587938667755,0.156334643074686,4.58895512629726,0.640940693704936,1
"NP_001006340.1",420131,"PEX11G","NP_001006340.1",-0.188804236175555,-0.189189867773145,3.37561863840971,0.64101293690671,1
"XP_414178.3",415816,"KLHL36","XP_414178.3",-0.141968265912871,-0.142018311111093,5.49358879548035,0.641091718474713,1
"XP_003642967.1",100859339,"NPR2","XP_003642967.1",0.159573624820302,0.160203032760503,2.43650115603404,0.641115421434995,1
"XP_004942811.1",424160,"PHOSPHO2","XP_004942811.1",-0.118198781938164,-0.118342516918247,3.4930447279539,0.641123172986567,1
"XP_015130205.1",100858386,"LOC100858386","XP_015130205.1",-0.129973730029457,-0.130029895776132,5.49166251192901,0.641239216179342,1
"NP_001074329.2",417255,"TUBB4B","NP_001074329.2",-0.364303206675455,-0.365157744819438,3.39108093703702,0.641294949029823,1
"XP_015149241.1",414893,"GRIA1","XP_015149241.1",-0.613044187914706,-0.651705376927283,-0.582140765306384,0.64132628900077,1
"NP_001091114.1",417702,"BCAP29","NP_001091114.1",0.117918834245457,0.117947835960742,6.15051313868336,0.641363508717067,1
"XP_015151190.1",417485,"NCF1","XP_015151190.1",0.229697802843686,0.234447322006164,1.04015557741464,0.641445178556927,1
"XP_004947925.1",426061,"SSPO","XP_004947925.1",0.116724176974647,0.116804358579292,4.51534992215303,0.641482364296953,1
"XP_015129764.1",107050549,"LOC107050549","XP_015129764.1",-0.174000241090811,-0.175258783410708,1.33506365419045,0.641494383172393,1
"XP_015134218.1",423690,"TET1","XP_015134218.1",0.112013946050749,0.112041057962289,6.41482366474663,0.641547533746999,1
"XP_004943495.1",424959,"MCF2L2","XP_004943495.1",-0.249319829114539,-0.255136489055785,1.31118847626402,0.641711718846826,1
"NP_001289039.1",422190,"TIMM8A","NP_001289039.1",-0.115255523385703,-0.115446712792378,4.35638052643302,0.641849067052534,1
"XP_015144389.1",423939,"TACC2","XP_015144389.1",-0.116301985240074,-0.116338926078101,5.81434001139113,0.642000545730406,1
"XP_004939031.1",101748683,"LOC101748683","XP_004939031.1",0.323113331269614,0.360365333242994,6.48124272477863,0.642008530110977,1
"XP_015156946.1",429557,"RPS6KB2","XP_015156946.1",-0.116487344092506,-0.116632122987938,3.4385278784557,0.642020928441929,1
"XP_015140235.1",772297,"MTO1","XP_015140235.1",-0.113722716260272,-0.11382732579168,4.23502023000886,0.64216113760115,1
"XP_015140563.1",776992,"LOC776992","XP_015140563.1",0.113306154265293,0.113406520448098,3.88388879547928,0.642280515339773,1
"XP_015155700.1",770462,"PAK4","XP_015155700.1",-0.113279333059903,-0.113436404706703,3.74459633523799,0.642305580141669,1
"XP_015131304.1",378921,"RIPK1","XP_015131304.1",0.112795376439321,0.112892005896294,4.81637925524022,0.642314743351542,1
"XP_004947632.2",426923,"TTI2","XP_004947632.2",-0.115158202349719,-0.115324245624575,3.87966356207073,0.642366314621432,1
"XP_015140466.1",421985,"NRBP1","XP_015140466.1",0.138530886917167,0.138590704620401,5.80786996279965,0.642482501974152,1
"XP_015137276.1",420658,"SLC4A7","XP_015137276.1",0.184750170297117,0.185468258101701,2.48454503213597,0.642488721275911,1
"XP_004935031.2",419850,"PFKFB2","XP_004935031.2",0.11129490908305,0.111310252316027,6.40601930477645,0.642565256596844,1
"XP_015155807.1",425846,"MLL2","XP_015155807.1",-0.119161657358747,-0.119206276962351,5.18727650716447,0.64262454240699,1
"XP_004945316.1",416564,"ARHGAP17","XP_004945316.1",0.231820347763818,0.232147125333846,3.16711364639833,0.642625274281399,1
"XP_015150203.1",416389,"CAPN15","XP_015150203.1",-0.113784459137162,-0.113847978882509,5.39262613064299,0.64275967661101,1
"XP_015132226.1",428928,"NIN","XP_015132226.1",-0.115720333808218,-0.115737391019962,6.02990256330087,0.642864278989999,1
"XP_426274.2",428716,"SLC16A2","XP_426274.2",0.114177431540053,0.114183075682022,7.79890609581006,0.642963360658274,1
"XP_015130834.1",418803,"NDFIP2","XP_015130834.1",-0.122393118081166,-0.122421621943118,6.57169217353429,0.643146018483119,1
"NP_001034692.1",427185,"PRKAA1","NP_001034692.1",-0.155517247587667,-0.155535968453224,6.56774836431206,0.643171169310174,1
"XP_427969.4",430410,"VAT1L","XP_427969.4",0.143516397862947,0.143529921878011,8.61077094875361,0.643284274075239,1
"XP_015136864.1",420499,"PRTFDC1","XP_015136864.1",0.289708502015851,0.292141446318689,0.951702769173132,0.643396492374678,1
"XP_425703.4",428145,"TP53RK","XP_425703.4",-0.114810802162941,-0.115204496416234,2.96436921034276,0.64340642175884,1
"XP_015151822.1",395882,"BPIFB2","XP_015151822.1",0.540244809760595,0.550337421058488,7.27099766477965,0.643426289388608,1
"XP_424579.5",426969,"MUL1","XP_424579.5",-0.115904749790141,-0.116130809176198,4.68650729785975,0.643543111264106,1
"XP_015133210.1",418718,"SLC9A4","XP_015133210.1",0.309569211991994,0.314848275478445,-0.680100119093575,0.64365993370674,1
"XP_004947909.1",428227,"AK2","XP_004947909.1",0.110865097170933,0.110912474023161,5.37179299526919,0.643875623267744,1
"XP_015131924.1",422634,"CCNI","XP_015131924.1",0.116016878763337,0.116021092888081,8.92329476541915,0.643886195604612,1
"XP_003640604.1",418817,"KLF12","XP_003640604.1",0.196520961902341,0.198360449532264,2.13381086352879,0.643965704334734,1
"XP_003642733.1",395847,"MLLT11","XP_003642733.1",0.745701902686462,0.754789017367611,3.18092936702511,0.644053694822852,1
"XP_001233773.2",770438,"DHRS12","XP_001233773.2",-0.173114800743716,-0.173374696110246,3.81775785522328,0.644117865364863,1
"XP_004942657.1",424070,"SGOL2","XP_004942657.1",0.71171905510571,0.725556029988053,4.41814631755167,0.64412243364625,1
"NP_001264039.1",415494,"MFGE8","NP_001264039.1",-0.129454864251947,-0.129526262754907,6.43468699644104,0.644142656156014,1
"XP_015148293.1",100859653,"LOC100859653","XP_015148293.1",0.127765124893818,0.127777099952495,7.02493556333432,0.644170342327714,1
"XP_414584.4",416266,"FAT2","XP_414584.4",0.219909767718246,0.220024520662051,4.98440711859622,0.644312345803029,1
"NP_001007876.1",419410,"SSU72","NP_001007876.1",-0.149354768167438,-0.149381803380885,6.21885779151296,0.644367967590024,1
"XP_015151002.1",100859290,"EPN3","XP_015151002.1",0.114313784344914,0.114498548205432,3.11980361845866,0.644397449533391,1
"XP_015147015.1",424953,"EIF4G1","XP_015147015.1",0.48354388551972,0.486779458254173,2.33062188749596,0.644399764852207,1
"XP_015148344.1",100858554,"ABHD14A","XP_015148344.1",-0.131133537510613,-0.131882573259967,2.18878937894939,0.644445942112796,1
"XP_003642742.1",100859849,"LOC100859849","XP_003642742.1",-0.146730421300304,-0.146854919622032,3.893859996125,0.644521094599955,1
"XP_015133755.1",422257,"NOX1","XP_015133755.1",0.304930585756463,0.317904552175486,-1.14344904854183,0.644686549953909,1
"XP_015142065.1",396145,"INS","XP_015142065.1",0.38417830233439,0.41787404555414,0.943634965886936,0.644824593804962,1
"XP_004939508.1",420692,"TMEM108","XP_004939508.1",-0.126446578089548,-0.126547115705982,3.74188887034686,0.644990033851288,1
"NP_001025759.2",415931,"RBM6","NP_001025759.2",0.126816776550567,0.126861505780787,5.46186361838032,0.645011745672966,1
"NP_001026128.1",768335,"RP4-613B23.5","NP_001026128.1",0.117962136541547,0.117997112862634,6.40586989707648,0.645028196389999,1
"XP_015131440.1",420832,"KIF13A","XP_015131440.1",0.134093997562347,0.134106136224718,7.17153388899438,0.645061313544496,1
