"genes","logFC","logCPM","F","PValue","FDR"
"8201","NM_001305135.1",0.368241379470493,5.61526946794187,3.67231711625356,0.0596063233921375,0.395801544294157
"7671","XM_421402.5",0.592157818127539,5.73404433389761,3.6711192801289,0.0596473287813264,0.395801544294157
"3729","XM_015290224.1",0.506937538067912,4.18365337163917,3.67096820695825,0.05965193514251,0.395801544294157
"7070","XM_015276289.1",0.414709963870123,7.4529131736716,3.67023121478056,0.059676871696318,0.395801544294157
"5833","NM_001171768.1",0.539895031483179,3.65257560604663,3.66932663239619,0.059707494272245,0.395830807067359
"7361","XM_015286749.1",1.1897616861306,4.91877999292528,3.67085231899616,0.0597426691348634,0.395890210300442
"7175","XM_420778.5",-0.814386872896312,2.08764866106218,3.66640869366891,0.0598063910723191,0.396138648234282
"15000","XR_001471207.1",-0.632222233882402,1.7374100090723,3.66481120491839,0.059860609788325,0.396323949593724
"12889","XR_001468850.1",-1.80509229751561,2.54095732456405,5.25199759413272,0.0600167177304374,0.397117833073037
"5540","XM_015281492.1",-0.675770858134146,5.92194259390875,3.6598422226898,0.0600454903731995,0.397117833073037
"56","NM_204147.1",-0.228455643701543,8.98425717766541,3.6589673980518,0.0600594047635291,0.397117833073037
"13015","XR_001468721.1",-0.536412801063324,3.7576330934891,3.65721287185499,0.0601192305455056,0.397339439692878
"11424","XM_015280627.1",-0.479842092961694,6.73546209737496,3.6542715430318,0.0602196694980985,0.397785881021863
"6858","XM_420375.5",-0.427842761715347,5.88625071074457,3.65369264232549,0.0602394590052311,0.397785881021863
"3845","XM_015295368.1",0.389020055272794,5.60516329271205,3.65160589782605,0.0603108523845958,0.398012893090603
"11418","XM_015289565.1",0.682852217946249,4.14901460087931,3.65047809562638,0.0603494760082639,0.398012893090603
"11965","XM_015280905.1",0.420607446693821,5.59003082327699,3.6499069319212,0.060369046814706,0.398012893090603
"1042","NM_205062.1",-0.292785344262526,7.10260978405204,3.64957893355753,0.0603802887347575,0.398012893090603
"11164","XM_001232620.4",1.02212694865994,3.69857611808442,3.64943377234647,0.0604056119033016,0.398012893090603
"4332","XM_015279608.1",-0.277429805421211,4.73067604955821,3.64387957167194,0.0605759948842722,0.398853328898614
"11141","XM_015284126.1",-0.679589085729125,7.04797421014746,3.64524522504194,0.0605859844056033,0.398853328898614
"8174","XM_015289735.1",0.322054455761534,6.04959846380481,3.64244005722203,0.0606255345022925,0.398939791744498
"11168","XM_003641927.3",-1.19976991456807,1.68931519472184,3.639262510614,0.0607350432303706,0.399352876990275
"8512","XM_422453.4",-0.264368620070774,6.0409105763586,3.63865004613841,0.0607561755294224,0.399352876990275
"8898","XM_015280015.1",-0.474188766173184,5.35772545056704,3.63831785238343,0.0607676407974872,0.399352876990275
"4741","XM_004947642.2",-0.454323225727515,5.20582276259695,3.63717210512341,0.060807202971089,0.399439051443839
"13285","XM_424967.5",-0.396442658262232,6.57908188333181,3.63289942143694,0.0609549845273422,0.400235728839966
"12176","XM_015296442.1",0.594149185880803,4.09156818634567,3.6316793633966,0.0609972550901233,0.400339220500235
"2762","NM_001278152.1",-0.51895650239112,4.95979872788255,3.63076272174586,0.0610290343891472,0.400349793834814
"6992","NM_001031140.1",0.778352005706237,6.30272736081928,3.63245852629764,0.0610518855252005,0.400349793834814
"3113","XM_001232802.4",0.333821661884475,6.34234018120473,3.62401874257156,0.0612633985155268,0.401562432457242
"1655","XM_015279083.1",-0.520882041639454,4.99641005276755,3.62209106591853,0.0613305684436967,0.401828305699223
"7359","XM_015286609.1",-0.331271518805812,6.07943970062925,3.62070266007939,0.0613789971797978,0.401971212233004
"1945","NM_001005840.1",0.232310192918475,7.87899579261007,3.61978004464437,0.0614112018073239,0.402007789204251
"7364","XM_015286703.1",0.33575530641367,4.91105467544683,3.6177566474936,0.0614818945852295,0.402135829999318
"11533","XM_004946202.2",-0.363709326159161,5.43773209731898,3.61769592533313,0.0614840174459293,0.402135829999318
"2546","XM_015294478.1",0.337678836912814,4.87420687504532,3.61119842347362,0.0617116338260608,0.403372831130818
"12772","XM_015273254.1",-0.493711855394008,5.89612139449105,3.61077306064174,0.0617265668615627,0.403372831130818
"7459","XM_015287078.1",-0.38767254993471,5.74657282612152,3.60990736107786,0.0617569707800214,0.403396960518981
"13521","XM_015274217.1",1.1025535839043,12.3598496119613,3.60949286698286,0.0617850567941759,0.403405935021895
"13231","XM_015292871.1",1.95121401105335,2.97418878122315,3.66302068507316,0.0619003462620267,0.403984023011723
"2094","XM_015293048.1",-0.579179485004032,3.95237815353575,3.60465938407289,0.0619416328072796,0.404052157858968
"12958","XR_212472.2",-1.14461199850876,0.436855097604628,3.60401648678469,0.0619642959608906,0.404052157858968
"6133","XM_015283794.1",0.406012857192076,6.73911528693869,3.60183302997513,0.0620413337932894,0.404379897689364
"4402","XM_015280974.1",0.424676384312266,6.10829281699631,3.59698806994162,0.062212649264027,0.405230635850529
"10051","XM_015298031.1",-0.923738343452849,-0.13384603426512,3.61328005257771,0.0622289001953475,0.405230635850529
"8372","XM_004943266.2",0.446849232541606,6.96330976703608,3.5958672124104,0.062252355659729,0.405230635850529
"13904","XR_001464368.1",0.665329583718821,1.8767531860691,3.59409173743878,0.0623153084435087,0.40546565623174
"489","XM_015295379.1",-0.300369168968544,7.38644246057726,3.5906241547055,0.0624384583143543,0.406069494699032
"9295","XM_424422.5",-0.374121711023553,6.94972971626879,3.58996527279995,0.0624618882390313,0.406069494699032
"14315","XR_001467276.1",0.806292067417015,1.99452932976898,3.58479020006083,0.0626462481851746,0.406497884498018
"10754","XM_004949341.2",0.672382228413592,4.9844704382821,3.58375374607467,0.0626865489952462,0.406497884498018
"1211","XM_015280254.1",-0.356625709263936,7.2780913675219,3.58337075634463,0.0626969189482874,0.406497884498018
"14296","XR_001467120.1",-1.71380433604416,0.00644723846843371,4.94076094502768,0.0627247501827149,0.406497884498018
"13016","XM_004945690.2",1.07021184577542,5.96986391832088,3.58664715315129,0.0627349466486494,0.406497884498018
"9568","XM_424900.5",-0.473152920206082,3.3317125809528,3.58195641604183,0.0627474519877072,0.406497884498018
"3128","XM_415654.5",-0.309294183799675,5.07076226126019,3.58190314849523,0.0627493560544015,0.406497884498018
"2328","NM_001006150.1",-0.299717952262245,6.66544243543485,3.5815267862577,0.0627628110469682,0.406497884498018
"3075","NM_001030698.1",0.460848093277207,4.94703630329258,3.58132475813805,0.0627700348728233,0.406497884498018
"9118","XM_423959.5",0.64041602096909,5.16896679403384,3.57705819387029,0.0629284802460875,0.407349296475102
"8435","XM_015290645.1",-0.335364309766784,7.1460541617257,3.57416618669567,0.0630265868243899,0.40764567742231
"3239","XM_015295742.1",-0.542443491905667,5.20913208856979,3.5741198362316,0.0630282516740229,0.40764567742231
"14839","XM_015301105.1",0.499107772550393,4.2309350875135,3.57288316661407,0.063072688989385,0.407758454245587
"4110","NM_001012694.2",0.580387823242395,6.57979714325684,3.5719273126916,0.063114253943162,0.407825511211538
"12830","XM_015283915.1",0.6888305709004,2.46011918199998,3.57109313227575,0.0631370709318353,0.407825511211538
"7373","XM_015286784.1",0.262734210313201,7.19663663953313,3.5688371689115,0.0632183130084294,0.408175700322061
"2135","XM_015293386.1",0.521714214395921,8.56704454259802,3.56807559433472,0.0632457646817934,0.408178435138651
"8079","XM_015289397.1",-0.340857221404483,5.61204643173451,3.56655297205336,0.0633006880340326,0.408336084035449
"3544","XM_015284984.1",0.433928076599544,6.30910402534674,3.56589968972751,0.0633242688922674,0.408336084035449
"12758","XR_001466274.1",-0.904781794947012,0.997777090578222,3.55835638746942,0.063597247000774,0.409794062123546
"9682","XM_015279085.1",1.98499188084005,-1.02796405655933,3.55815257044327,0.0636046405520852,0.409794062123546
"13910","XM_015279580.1",0.616627177464452,3.90945170625044,3.55294618283165,0.0637938228646144,0.410837660085887
"10067","NM_001031501.1",0.457742826685906,6.36462895033368,3.5513245840727,0.0638528715530606,0.410960134383942
"2289","XM_414535.5",-0.393497014071069,4.68122123508993,3.55025554822387,0.0638918319072578,0.410960134383942
"11151","XM_015294347.1",-0.252543930866765,7.17900728606962,3.55007949827971,0.0638982504267489,0.410960134383942
"10860","XM_015275505.1",0.466157215960244,6.59892279254919,3.54943676354049,0.0639216895555475,0.410960134383942
"10200","XM_015283738.1",-0.349203300414272,5.28379388810408,3.54719185113629,0.0640036302465978,0.411311839993242
"4307","XM_004938796.2",0.360100346723924,6.50225073462344,3.54623985110158,0.0640384134454681,0.411360323204364
"11542","XM_001234564.4",-0.41844173221835,4.51704154227875,3.54535891005321,0.0640706187433363,0.411392212696371
"6080","XM_015283661.1",-0.30081193778824,5.76754556821677,3.54456798459231,0.0640995483264744,0.411403050924954
"5761","XM_015282268.1",0.418798786748263,5.58649622603998,3.5423405730839,0.0641810967233519,0.411751454000026
"6871","NM_001006438.1",-0.433855260815439,6.08003301590238,3.54158753154689,0.0642086921492829,0.411753574878331
"4934","XM_004934882.2",-0.870990040497837,1.51166932790736,3.53821739162404,0.0643323506852433,0.412353132938986
"4376","XM_015298850.1",0.39512552743059,6.39058717400188,3.53713108920422,0.0643722651159347,0.412353132938986
"4106","XM_004938469.2",-0.765501226600126,4.02903421032184,3.53588543648255,0.0644185807051591,0.412353132938986
"4640","XM_015297110.1",0.302380577696333,5.06369131940361,3.5353911703279,0.0644362519673305,0.412353132938986
"13983","XR_001465060.1",-0.739193411989037,2.3073838639092,3.53532437800184,0.0644387096898428,0.412353132938986
"2768","XM_015275579.1",0.552775229032251,5.45644613989104,3.53369838761349,0.0644985719941331,0.412561386808724
"437","NM_204497.2",0.271593261970812,5.23782101075937,3.53160835071048,0.0645756077809417,0.412879267022769
"4989","NR_102328.1",1.32210815380456,3.83189454740573,3.52931351828512,0.0646603077582491,0.4132458602476
"7950","XM_015288716.1",0.650997176939346,6.46083887638711,3.5291411371412,0.0646925216379262,0.413276845082894
"4088","XM_015277695.1",-0.527589560027935,6.77344957489855,3.52211487610802,0.0649301225125934,0.414619327773863
"7789","NM_001199597.1",0.547615475586502,4.84760076039803,3.51780647607454,0.0650868544070338,0.415444495035936
"15033","XM_015302057.1",1.17549319682919,-0.439310761254168,3.51486680136581,0.0651963153094729,0.415967365358538
"692","NM_204729.1",-0.61164826525205,4.87416071698004,3.51365254377907,0.0652415877262494,0.416032665223588
"2433","XM_004945080.2",0.287887996466602,5.26140078766536,3.51250090188798,0.0652845573052199,0.416032665223588
"8612","XM_015276866.1",0.42300373761965,5.39003118105271,3.51237666619363,0.0652891945821681,0.416032665223588
"12859","XM_015293894.1",0.927548870924397,0.385133152527421,3.50910267921573,0.0654115306485323,0.416636413266189
"5053","XM_015299229.1",0.28283367662016,5.39124881637425,3.50826751116223,0.0654427776743155,0.416659708447518
"12421","XM_015280711.1",-0.318544413397167,5.47804450583394,3.50562931164249,0.0655415905780515,0.41694705038662
"7951","NM_001277375.1",-0.369942011753863,6.73077007843386,3.50558833631353,0.065543126580442,0.41694705038662
"12520","XR_212518.2",-1.32840070771592,-0.774722452836405,3.50430991053743,0.0655910694457072,0.417076349797503
"12501","XM_003640857.3",0.48756478634902,4.34991271926342,3.50114254746946,0.0657100153896039,0.417554048481229
"9006","XM_015298448.1",0.328933607205197,5.3799238643369,3.50083727102369,0.0657214920699166,0.417554048481229
"14300","XR_001467169.1",1.18723156518554,0.120994480460928,3.49785088879683,0.0658338788488449,0.418092194438711
"12640","XM_015284400.1",-0.493649098838558,3.23425273197442,3.49658076323398,0.0658817412240053,0.418220284138263
"6653","NM_001278001.1",-0.35858918671084,4.90061620646391,3.49564512539567,0.0659170233565707,0.418235638408747
"5085","XM_015299610.1",-0.488805708280799,2.15045895204635,3.49477687918584,0.0659497826759226,0.418235638408747
"8217","XM_003641618.3",-0.320934945720683,6.84745807534526,3.49431432985209,0.065967242132806,0.418235638408747
"6330","XM_015284187.1",-0.846499836679193,1.34652498009509,3.48981166615761,0.0661374644969596,0.419077767729867
"9502","XM_424816.5",-0.735167546783785,2.40577008274244,3.48917694479179,0.0661614985968037,0.419077767729867
"160","NM_204239.2",-0.352365183267024,5.29677350580769,3.48787869118807,0.0662106874701613,0.419077767729867
"6847","XM_420360.5",-0.255837692708419,6.45586330157248,3.48786864337972,0.0662110683223059,0.419077767729867
"8658","XM_015277045.1",-0.700912429663429,3.39547465265561,3.48678019959577,0.0662523388779677,0.419163310320514
"3950","XM_015299334.1",-0.223785913933313,7.46391677732349,3.48593244363034,0.0662845027429543,0.419191189457327
"9703","XM_015291961.1",-0.409433222010113,3.38474341900877,3.48486376789347,0.0663250726234985,0.419272183658466
"9527","XM_424846.5",-0.555704280555918,6.04103292388622,3.48318226163967,0.0663951720633254,0.419481999443712
"7493","NM_001277437.1",-0.723938387488495,1.69819084139591,3.48252859367745,0.0664138167573775,0.419481999443712
"9309","XM_424463.5",1.02396665755309,6.67623694288303,3.48644106133135,0.0664501306686443,0.419535900233222
"7227","NM_001004403.2",-0.785973805987021,5.41148198982962,3.4806049512286,0.0664870188554949,0.419593380173708
"14628","XR_001469803.1",0.831886365736779,1.64250615904148,3.47503177174943,0.0666995984426567,0.420759121002925
"3157","XM_015279894.1",-0.264698534950418,8.46511522787574,3.47213898688285,0.0668102317058165,0.421281051866907
"11610","XM_015300788.1",0.313075896244722,6.29103445028292,3.47086978687505,0.0668588349992809,0.421385554007774
"1368","NM_205398.1",-0.353556538182156,9.37306444271237,3.47024931241444,0.0668826097839117,0.421385554007774
"7536","XM_015287657.1",0.388483927317005,4.96662897201758,3.4672612563278,0.0669972329568067,0.421855895185259
"5987","XM_004940159.2",0.306741506541434,6.04158324747401,3.4668472797282,0.0670131302178147,0.421855895185259
"2412","XM_414700.5",-0.418356827725625,5.44605639609936,3.46500576255419,0.0670838969661024,0.4221254216592
"2362","XM_414630.5",-0.256653655114537,6.63299482336207,3.46264462144643,0.067174751666234,0.422405196156132
"13791","XR_001463601.1",0.673084849767787,2.28202686265611,3.46239671116502,0.0671842988456515,0.422405196156132
"10485","NM_001031564.1",-0.26928070744761,6.38727597098313,3.45822925835071,0.0673450123821186,0.42318112217209
"3344","XM_015275757.1",-1.48104937491279,2.69724006923574,3.45774397063726,0.0673637543174219,0.42318112217209
"1489","NM_205518.1",-0.684130047943579,8.48578730150316,3.45355569676176,0.0675487074460936,0.424082086730135
"12182","XM_004935712.2",0.268409432065804,7.64946503879117,3.45258531230532,0.0675633360265333,0.424082086730135
"4346","XM_015280601.1",0.792309784021432,5.05711341447265,3.45249836809743,0.0676114937615152,0.424084642163006
"3353","XM_015275714.1",-0.33184511422416,5.78937343093497,3.45112616319299,0.0676199058620394,0.424084642163006
"1973","XM_015292441.1",-0.244387015890621,6.62938114132678,3.44654806261131,0.06779773106188,0.425023385013081
"13226","XR_001468853.1",-1.89182400188776,0.136508734706963,3.53408684707818,0.0678529991309629,0.425193358039752
"11016","XM_003643060.3",-0.490998944840349,5.40080699863878,3.44106145589884,0.0680115192175931,0.425700687651857
"14624","XM_015297114.1",-0.355159269235013,6.12235879613735,3.44045878473637,0.0680350474974939,0.425700687651857
"400","XM_015292326.1",-0.654299602016588,1.38624871354362,3.44013461288204,0.068047706848758,0.425700687651857
"6711","XM_003641096.3",-0.264332685359406,5.82595168183116,3.43990979728956,0.0680564877164611,0.425700687651857
"9954","XM_015276635.1",1.98872859631639,2.53463669008771,3.43813382984955,0.0681258972089563,0.425700687651857
"4584","NM_001006295.1",-0.252818618607739,6.04834324802948,3.43803275949424,0.0681298496338103,0.425700687651857
"10394","XM_004936538.2",-0.630755203926488,2.55141533257041,3.43799623239689,0.068131278112471,0.425700687651857
"3860","XM_015296670.1",-0.352555434112715,7.19445123719165,3.43713300319076,0.0681650462758175,0.425735537161868
"5567","XM_015281764.1",0.54167796315478,5.70949498935989,3.43610912032405,0.0682056417058115,0.425812981000895
"14453","XR_001468291.1",0.945751987931218,0.862216178098638,3.43326510007918,0.0683165775735059,0.42590153694055
"477","XM_015277674.1",-0.336218398443429,6.18083935097771,3.43278186321123,0.0683355350401324,0.42590153694055
"3362","XM_015275726.1",0.496636532052355,6.53144812063754,3.4319349641238,0.0683692921813699,0.42590153694055
"7449","XM_015287069.1",0.359586671420014,5.33837552432057,3.43153168782033,0.0683846063559821,0.42590153694055
"7958","XM_421754.5",-0.631534349595455,3.94791215023714,3.43124291910979,0.0683959464555517,0.42590153694055
"14528","XR_001468840.1",-0.714439510909371,1.56075109994422,3.43074580290181,0.0684154732923782,0.42590153694055
"14336","XR_001467504.1",-0.992333791716349,1.32263404183294,3.42999465178437,0.0684449902528883,0.42590153694055
"11828","XM_015281791.1",0.985915954725719,4.98802842887207,3.43176504234102,0.0684591291781614,0.42590153694055
"10439","NM_001282395.1",-0.345579294611823,6.17079992669349,3.42926587420911,0.0684736413515863,0.42590153694055
"8866","XM_015279232.1",-0.302662181769132,5.08589569970289,3.42792718510887,0.0685263046651228,0.425908960292977
"14743","XM_015300421.1",0.462020229702811,10.0059244728004,3.42775783226163,0.0685329700736262,0.425908960292977
"11258","NM_001302176.1",-0.493216763214167,4.12376578923172,3.42708543667746,0.0685594412973266,0.425908960292977
"3434","XM_015281376.1",-0.534748758619144,5.61441058112174,3.42347534347358,0.0687022765827799,0.426361730751849
"8845","NM_001305558.1",0.238101355616467,5.62464478258814,3.4227774008658,0.0687293080921891,0.426361730751849
"8093","NM_001008474.1",0.382255853393234,6.72858861491385,3.42204861601405,0.0687580897687859,0.426361730751849
"8078","XM_015289488.1",0.382703298229481,5.871250120619,3.42171195377525,0.068771389922051,0.426361730751849
"6038","XM_015283630.1",-0.260929964565791,5.60563527480787,3.42165891882548,0.06877348537356,0.426361730751849
"7111","XM_420695.5",-0.331022210359674,5.27432563954175,3.42033186999344,0.0688259408502415,0.426511841904123
"5146","NM_001277765.1",0.375118068046977,7.00299506299314,3.41905985283758,0.0688762621513547,0.426648609930172
"8727","XM_422725.5",0.399669621610647,5.30755525511716,3.41486648588298,0.0690424382002765,0.42734782436525
"11020","XM_001232474.4",0.661270817565962,5.83879659415477,3.41496819373723,0.0690457350980805,0.42734782436525
"6846","XM_003641088.3",0.395006886003753,4.43217406167025,3.41344842999621,0.069098732631583,0.427500639165164
"7834","XM_421599.5",0.413145377224137,5.72345963378538,3.41075334583347,0.0692058615017525,0.427988091891673
"7029","XM_420590.5",-0.328684872376779,8.37923943511406,3.40936021505912,0.0692613093607604,0.428045739229378
"13542","XM_015274292.1",0.7562066790645,4.73142379230282,3.40935070113903,0.0692718703931002,0.428045739229378
"1644","XM_413701.5",-1.49550008122315,5.08102402829896,3.40776627526897,0.0693248092722281,0.428197656290057
"9973","NM_001109762.1",-1.16948747886911,0.566929148170618,3.40704589916449,0.069353528771934,0.42819991476441
"12716","XM_015300725.1",0.613175978740877,4.51136645671344,3.40200366323928,0.0695549145718666,0.428714944913601
"5182","XM_015282742.1",-0.241309961540979,5.85823519854273,3.40162741755886,0.0695699673971798,0.428714944913601
"3007","XM_415494.5",-0.385917720461519,5.13487508956536,3.40035875565031,0.0696207502854224,0.428714944913601
"10075","XM_004948652.2",0.926670394804457,1.87044360805914,3.39918394255778,0.0696678127332533,0.428714944913601
"14214","XR_001466506.1",1.00083640845139,0.460327190655228,3.39917164885066,0.0696683053974246,0.428714944913601
"2934","NM_001277655.1",-0.576460116450003,5.65569468334056,3.39851744778724,0.0696979086893522,0.428714944913601
"1584","NM_001001607.2",-1.5509610760163,1.91173276797437,3.42526104176933,0.0697095366412453,0.428714944913601
"3155","XM_015279953.1",-0.476473123148227,4.10169981756671,3.39734073545193,0.0697417209564745,0.428714944913601
"13379","XM_015272704.1",-0.494688097052484,4.95260512419745,3.39507670767243,0.0698326206364383,0.428714944913601
"5313","XM_418455.3",0.578585263749115,4.85668278081296,3.39491406962009,0.0698391554739395,0.428714944913601
"1379","XM_015277252.1",1.79892560781914,1.03393400291798,3.39590168332714,0.0698573777051857,0.428714944913601
"2537","NM_001079575.1",-0.441450167889593,3.22928896007763,3.39429984936549,0.0698638410392308,0.428714944913601
"150","NM_204231.2",-0.310550125307625,10.0292247068171,3.39384086150871,0.069882294040464,0.428714944913601
"11079","XM_001232754.3",-1.2570535726775,0.660400758198858,3.39287093745212,0.0699213061212187,0.428714944913601
"13797","XR_001463624.1",0.52857299991439,3.79523169151947,3.3922915606732,0.0699446210726568,0.428714944913601
"6054","XM_015283903.1",0.682290861574806,4.7518541256559,3.39178099807014,0.0699656955385966,0.428714944913601
"219","XM_015297938.1",-0.331556564059199,5.63705476486338,3.39133689149747,0.0699830569069151,0.428714944913601
"2665","NM_001199441.1",0.312701680124566,5.60423833015107,3.39033739388709,0.0700233223676647,0.428714944913601
"10269","NM_001007490.1",-0.244047064269618,5.90988413318233,3.38972826613937,0.0700478739511205,0.428714944913601
"4457","XM_417326.5",-0.264172470690962,4.62891117304999,3.38967567192537,0.0700499942626832,0.428714944913601
"6249","NM_001006405.1",-0.264068813318444,7.09288281284365,3.38952103950859,0.0700562286047411,0.428714944913601
"8043","XM_015289311.1",0.505211119558014,6.55649668249103,3.38905563650867,0.07007551780233,0.428714944913601
"6065","XM_015283646.1",0.276433011850236,5.64854536657347,3.38868691022382,0.0700898688247703,0.428714944913601
"3888","XM_015297340.1",0.297417314234655,6.37320256882807,3.38735815279462,0.0701434938254061,0.428716178466013
"11524","XM_015301571.1",-0.517332517995961,3.65855256766474,3.38727511298714,0.0701468465759183,0.428716178466013
"11068","NM_001005835.1",0.403207642592728,5.11192201974408,3.38486487250289,0.0702442371111541,0.428843541446556
"10377","NM_001031552.2",0.351013494829613,5.42967416624839,3.38404825695175,0.0702772676691032,0.428843541446556
"7557","XM_015287699.1",0.384632329088932,6.89812790489815,3.38263582426461,0.0703344380839719,0.428843541446556
"9255","XM_424363.5",0.295721158716438,5.32628518083313,3.38250458981713,0.0703397525895248,0.428843541446556
"9305","NM_001031399.2",0.285017552789644,6.81741509596679,3.38249803196121,0.0703400181697679,0.428843541446556
"3345","XM_004934761.2",0.344966516676688,8.30529863829507,3.38249633023975,0.0703400870863136,0.428843541446556
"9166","XM_015297481.1",0.206771732020341,8.12989605965887,3.38126315644475,0.0703900477830986,0.428843541446556
"6501","XM_015284929.1",-0.39930586382725,5.55729617739049,3.3807170874877,0.0704121835935062,0.428843541446556
"3124","XM_415651.4",-0.692740610952768,3.09310026056427,3.37966064419245,0.0704550299293857,0.428843541446556
"5558","NM_001286225.1",-0.399919528225292,6.02994081695154,3.37909536545847,0.0704779677597237,0.428843541446556
"5787","NM_001109692.1",-0.357758083588603,4.3228438356767,3.37897245012291,0.0704829564903454,0.428843541446556
"3555","XM_015289212.1",0.983664192734991,3.94725498178996,3.37870345083909,0.0705170365545098,0.428843541446556
"10664","XM_015285662.1",-0.282507613260024,5.76974612691627,3.37696159581398,0.0705646254470458,0.428843541446556
"12245","XM_004937086.2",-0.465071838483263,4.07469253684548,3.3761445724561,0.070597837703581,0.428843541446556
"8208","XM_015290046.1",0.277877057278581,6.02828727294471,3.3759863149421,0.0706042729015139,0.428843541446556
"1","XM_015293572.1",0.30772591261963,8.0560109391525,3.37444831064833,0.0706668459949483,0.428843541446556
"6041","XM_015283638.1",0.522518820239329,5.08182995227351,3.37394667146926,0.0706872681271179,0.428843541446556
"11881","XM_015296476.1",0.458396175723603,5.8759355947929,3.37235789246748,0.0707519912853286,0.428843541446556
"5173","XM_418266.4",-0.393576247374844,6.33570286034802,3.37149750679119,0.0707870685025037,0.428843541446556
"3836","XM_015294833.1",0.353886288642984,5.32420401749975,3.37036446651292,0.0708332907037138,0.428843541446556
"8352","XM_015290278.1",0.355909462065342,5.60096446906978,3.37029712269666,0.0708360390254866,0.428843541446556
"11905","NR_031400.1",-0.698945984951844,4.55412132128903,3.36939252751445,0.0708763591639139,0.428843541446556
"3897","XM_416631.5",-0.319486342485632,6.46992628494585,3.36889836601086,0.070893149146582,0.428843541446556
"3912","NM_001079723.1",-0.361665615125633,5.49816931954002,3.36828764956075,0.0709181000384185,0.428843541446556
"6421","XM_419831.5",0.25771057070766,6.24974872416301,3.36827433893154,0.0709186439528931,0.428843541446556
"8041","XM_015289337.1",0.390128299599226,7.81581927624585,3.36809967402124,0.0709257817381085,0.428843541446556
"1827","XM_015292117.1",-0.199171275419928,6.99221745588033,3.36788903731204,0.0709343905796251,0.428843541446556
"11494","XM_003641036.3",-0.462979731764101,6.61043073550508,3.36683379649997,0.0709775361139424,0.428921636628181
"10019","XM_425760.4",0.567369116117054,4.6508547706738,3.36618417385331,0.0710041114799663,0.428921636628181
"14951","XM_015301641.1",0.872232073494678,5.08634375886199,3.36702478154731,0.0710536781157168,0.429049438985828
"6778","XM_015278552.1",0.827733232704201,6.77331928635395,3.36405544923468,0.0710986462932492,0.429098324021904
"14152","XR_001466063.1",0.948646451056185,2.18253022360095,3.36191370499544,0.071179083542479,0.429098324021904
"429","XM_015289775.1",-0.438130794345126,5.88697175955681,3.36176799037632,0.0711850621773235,0.429098324021904
"4579","NM_001030866.1",-0.317350351365276,6.63626411592723,3.36111612729371,0.0712118146994504,0.429098324021904
"4502","XM_015296731.1",-0.391692453408254,3.84734096549894,3.36059006038539,0.0712334125714935,0.429098324021904
"11805","NM_001079765.1",0.631302893370877,5.0386943057517,3.36058311359782,0.0712344343526789,0.429098324021904
"8564","XM_015291129.1",0.68603603319562,4.81904367793268,3.35937044626222,0.0712840354218354,0.429098324021904
"3626","XM_416309.5",-0.219307131477154,6.41581201498068,3.35860507866801,0.0713149714250412,0.429098324021904
"8813","XM_015291822.1",0.849805242336738,4.711148323579,3.35894473849033,0.071317493927624,0.429098324021904
"6674","NM_001012571.1",-0.418113915920287,9.4851199087012,3.35693205642448,0.0713837920097394,0.429326175599795
"12375","XM_015277482.1",-0.896729579840444,1.68245036548576,3.3548402225708,0.0714699430720139,0.429361154363386
"6522","NM_001006416.1",-0.366628917186942,4.26344977854173,3.35480732900369,0.0714712986861163,0.429361154363386
"10320","XM_015285613.1",0.427972786503817,5.7802735331667,3.35362618643466,0.0715199947791322,0.429361154363386
"7807","NM_001277337.1",-0.582218890655613,4.85722486642517,3.35345803126933,0.0715269304305414,0.429361154363386
"8749","XM_015291561.1",0.396694725727117,8.03128363258579,3.3533409088071,0.0715317616460256,0.429361154363386
"1340","NM_205364.1",-0.619203018067796,2.59591789431213,3.3491569164871,0.0717045831805427,0.429668637790903
"10043","XM_015298185.1",1.5357935997078,1.2719481404189,3.95802907776525,0.0717210560860405,0.429668637790903
"11933","NM_001172593.1",0.792382877134275,4.02079579204259,3.34863869580237,0.0717334072632792,0.429668637790903
"8029","NM_001012913.1",-0.441312600591538,6.49930725644693,3.34681460160544,0.0718015333416191,0.429668637790903
"5337","XM_004939076.2",0.447701482408587,8.24407392182153,3.34518032026089,0.0718692626051077,0.429668637790903
"551","XM_015300324.1",0.418860105246489,4.51999709516898,3.34376609847218,0.0719279285276437,0.429668637790903
"8216","XM_015290030.1",0.407556763519839,6.76361312191184,3.3435846048863,0.0719354611971517,0.429668637790903
"4214","XM_004938664.2",-0.52139765160138,5.14963556003168,3.34345280335974,0.0719409320007508,0.429668637790903
"4893","XM_015298184.1",0.355796098288754,6.3010346925765,3.34293187313434,0.0719625591829883,0.429668637790903
"4353","XM_015280441.1",-0.327307706199963,6.94472041660618,3.34288635143342,0.0719644494219241,0.429668637790903
"8405","XM_422321.4",-0.31105376435516,4.28634354378882,3.3428351272096,0.0719665765170147,0.429668637790903
"4944","NM_001030914.2",-0.266864200593647,5.72787376649512,3.34277652732724,0.0719690099722158,0.429668637790903
"6101","XM_419446.5",0.26061297120786,5.82717577767843,3.34235654304942,0.0719864531422941,0.429668637790903
"13714","XM_015275008.1",0.632428666964213,5.72006658580435,3.34263421323214,0.0719899999060657,0.429668637790903
